"TICKER","date","SICCD","COMNAM","market_cap","SHROUT","VOL","PRC","ASKHI","BIDLO","total","negative","positive","sprtrn","RET","next_month_return","last_month_return","last_month_volume","X1_month_ma","X2_month_ma","X3_month_ma","proper","Ask_minus_Bid","comp_size","dummy_negative","dummy_positive","dummy_total","move_avg_2","move_avg_3","lasso_pred","pred_forest","log_pred"
"COST","2023-10-31",5330,"COSTCO WHOLESALE CORP NEW",0.525926881212371,-2.01265278058242,-0.173173724978634,0.54361984543564,0.404415599672889,0.70367231393444,5,0,0,-0.966603310481685,-1.02641655720994,0.0749156580751957,0.0593993208297386,-0.440108790462299,0.54361984543564,0.664266470768188,0.687519256544121,"1",-0.529822177373279,"1","0","0","1","1","1",0.0238440773594694,0.0272822402589259,"Positive"
"COST","2023-11-30",5330,"COSTCO WHOLESALE CORP NEW",0.928891558753584,0.184911919864554,-0.66139984039267,0.926947203958759,0.849065104092759,0.928651136127466,5,0,0,1.65173251507886,0.712682214236279,0.138659444240639,-1.00761841503196,0.100918427056753,0.926947203958759,0.941291843070547,0.962288389838984,"1",0.259665344263575,"2","0","0","1","1","1",0.0238440773594694,0.0848367418342244,"Positive"
"CSCO","2023-03-31",3674,"CISCO SYSTEMS INC",-0.301170583148155,1.09924374791684,0.0198621030585489,-0.38301612679305,-0.284183990414968,-0.137208291676521,16,0,2,0.376808975418333,1.15755767009913,-0.0893210544924846,-0.176595832849307,0.944074902596813,-0.38301612679305,-0.747509904810885,-1.0670179207184,"1",-0.298374724686191,"0","0","1","1","0","0",0.0238440773594694,-0.0494898298776144,"Positive"
"CSCO","2023-04-30",3674,"CISCO SYSTEMS INC",-0.487797588725174,1.03883729122699,-0.0825179295937135,-0.552653879958906,-0.205344801564102,-0.931402168204137,16,0,2,-0.103955782724765,-1.61735281595266,0.0512157996023741,1.17313337688321,0.0586706526098993,-0.552653879958906,-0.57761471472198,-0.861820019354386,"0",1.37572378025619,"0","0","1","1","0","0",0.0238440773594694,-0.0135946762529938,"Positive"
"CSCO","2023-05-31",3674,"CISCO SYSTEMS INC",-1.31346740681147,-0.0471711287304453,0.890178243592929,-1.23419775755994,-0.984351072352419,-1.09217800174509,25,0,3,-0.390382808037568,0.691087777839005,0.0416762486036595,-1.51733064626657,-0.0399469056926225,-1.23419775755994,-1.03195424072727,-1.00256668647018,"0",0.146076205829486,"0","0","1","1","1","1",0.0238440773594694,0.0313002889171085,"Positive"
"CSCO","2023-06-30",3674,"CISCO SYSTEMS INC",-0.0352120253748709,-0.0452820836217933,-0.64290998702189,-0.0319129195981582,-0.263535631430218,0.296692753060517,26,0,5,1.07577584397614,0.534392319456859,0.0134144018641393,0.720859161438486,0.897002605699761,-0.0319129195981582,-0.75399570338351,-0.86652798054586,"0",-1.08727512635151,"0","0","1","1","0","0",0.0238440773594694,0.0662365153340028,"Positive"
"CSCO","2023-07-31",3674,"CISCO SYSTEMS INC",0.486906292211625,-0.0952079925169287,0.289546340507525,0.463842486038117,0.292092937613977,0.651174410144793,17,0,2,0.284613141791573,0.0701667987618302,0.10203583155494,0.568932281098657,-0.579744510401358,0.463842486038117,0.152375829469202,-0.472675553757139,"1",-0.668750500115921,"0","0","1","1","0","0",0.0238440773594694,-0.0494898298776144,"Positive"
"CSCO","2023-08-31",3674,"CISCO SYSTEMS INC",1.50864474216408,-0.544541172573249,0.0163525505694614,1.46851405590945,1.65999040664738,1.49766885902911,27,0,2,-0.866188746478157,1.525851196251,-0.0625983710629662,0.118834136190555,0.318443972864919,1.46851405590945,0.953266328296688,0.574519145853423,"1",0.411709711967685,"0","0","1","1","0","0",0.0238440773594694,-0.0135946762529938,"Negative"
"CSCO","2023-09-30",3674,"CISCO SYSTEMS INC",1.87468285510124,-1.15866622988139,-0.828650331828446,1.87406550513979,1.90641918551266,1.61001823668423,25,0,1,-1.59645933024096,-1.17840939715302,-0.0232711262317532,1.53021894308483,0.0552900764541571,1.87406550513979,1.70600820488434,1.31301094287396,"1",0.683121080202596,"0","0","1","1","0","0",0.0238440773594694,-0.0359148178586765,"Negative"
"CSCO","2023-10-31",3674,"CISCO SYSTEMS INC",0.904481073280835,-1.20269551202894,-1.84668631739006,0.960917210041098,0.55489023378353,1.05214546487947,31,0,6,-0.966603310481685,-0.532425046677389,-0.0719348061208526,-1.09174521480312,-0.758658882750762,0.960917210041098,1.43506566804197,1.50560787965876,"0",-0.916902269653841,"0","0","1","1","1","1",0.0238440773594694,-0.0359148178586765,"Negative"
"CSCO","2023-11-30",3674,"CISCO SYSTEMS INC",-0.192379678993597,-1.10160069921666,1.84711868864272,-0.0835402930211317,0.147554424720724,-0.842297489374208,24,0,6,1.65173251507886,-1.33176849877612,0.044231798025115,-0.465419550170481,-1.73928196480415,-0.0835402930211317,0.390144515737129,0.904247764382071,"0",1.9016573813664,"0","0","1","1","1","1",0.0238440773594694,0.0231418900058216,"Positive"
"CVX","2023-03-31",5541,"CHEVRON CORP NEW",-0.0540170183854952,0.254272852519573,0.205129334638561,-0.0980676342678742,-0.0192492889423685,-0.361881553119171,8,0,0,0.376808975418333,0.41336198609803,0.033216904395158,-0.858044167597507,0.199374426569729,-0.0980676342678742,0.444468826913267,1.60134380570678,"0",0.601204221406931,"3","0","0","1","1","1",0.0238440773594694,-0.0140417831302163,"Positive"
"CVX","2023-04-30",5541,"CHEVRON CORP NEW",0.912719697771349,0.254272852519573,-1.16404941125961,0.999764290316565,0.583538019143115,1.13358854221588,22,1,4,-0.103955782724765,0.714276836154202,-0.097778390880652,0.479505560335651,0.397872086911178,0.999764290316565,0.6178447730893,1.04207436456364,"0",-0.900170606588268,"4","1","1","1","0","1",0.0238440773594694,0.0144582393476525,"Negative"
"CVX","2023-05-31",5541,"CHEVRON CORP NEW",-0.334909904248702,0.225246860487683,-0.779896489534808,-0.412364035196148,0.172096024315028,-0.314288799024348,18,0,3,-0.390382808037568,-1.43383672361288,0.0446826919291294,0.776093680109222,-1.13288115677463,-0.412364035196148,0.412413623310128,0.310618637028171,"0",0.876890914388672,"3","0","1","1","1","1",0.0238440773594694,0.041387676286695,"Positive"
"CVX","2023-06-30",5541,"CHEVRON CORP NEW",-0.481733954122886,-0.384298972182151,-0.00759232192578215,-0.477025115520838,-0.617079464560045,-0.379859980382677,16,0,0,1.07577584397614,0.902297433560197,0.0400983543424234,-1.34113304244203,-0.70339499014861,-0.477025115520838,-0.552848927348575,0.0689263992880707,"0",-0.490367925714674,"3","0","0","1","0","1",0.0238440773594694,0.0848367418342244,"Positive"
"CVX","2023-07-31",5541,"CHEVRON CORP NEW",-0.345764437671351,-0.451155016600267,-1.18049607950887,-0.309831516847846,-0.292883992591881,-0.179971470801188,5,0,0,0.284613141791573,0.827121621239464,-0.00633952520434156,0.961410807040437,0.160047502821189,-0.309831516847846,-0.485831382534713,-0.76631015580539,"1",-0.233308711988451,"3","0","0","1","0","0",0.0238440773594694,0.0144582393476525,"Positive"
"CVX","2023-08-31",2911,"CHEVRON CORP NEW",-0.264002117297059,-1.63338785844509,-0.969242179652931,-0.0123526720479825,-0.272063044800591,0.305474620965988,12,0,0,-0.866188746478157,0.065614587485274,0.0466779249101408,0.887315916660336,-1.1512686688842,-0.0123526720479825,-0.182111091588365,-0.511190132416246,"1",-1.04919044063245,"3","0","0","1","0","0",0.0238440773594694,0.0144582393476525,"Positive"
"CVX","2023-09-30",2911,"CHEVRON CORP NEW",0.681977442836941,0.303316187738956,-0.653887509982851,0.728948222946368,0.466549692902839,0.984464579385434,10,0,3,-1.59645933024096,0.935016066793404,-0.135746189333145,0.136758277868684,-0.915085049021171,0.728948222946368,0.496858555162165,0.257957883517687,"1",-0.85732740430056,"3","0","1","1","0","0",0.0238440773594694,-0.0494898298776144,"Negative"
"CVX","2023-10-31",2911,"CHEVRON CORP NEW",0.104570206338499,0.241674254698071,1.06448644040745,0.0831850868422198,0.314861439387906,-0.991162466311713,10,1,0,-0.966603310481685,-2.05644795952469,-0.00412390662289452,0.993658992566631,-0.562515901307538,0.0831850868422198,0.559304168914574,0.508616775646697,"0",2.33728342527379,"3","1","0","1","1","1",0.0238440773594694,0.0272822402589259,"Positive"
"CVX","2023-11-30",2911,"CHEVRON CORP NEW",-1.65708058673358,-1.05280633916064,1.50441473932595,-1.71599259984591,-1.75128128745951,-1.33383135341118,2,0,0,1.65173251507886,0.101947192469731,0.0387204653375539,-1.95479200867288,1.35864048992727,-1.71599259984591,-1.03876377868141,-0.577934003325807,"0",-0.94116968842967,"2","0","0","1","1","1",0.0238440773594694,0.0848367418342244,"Positive"
"GOOGL","2023-03-31",7375,"ALPHABET INC",-1.25939045582988,1.29619556020239,0.645883100244176,-1.26067537126236,-1.24624432923343,-1.30399523764906,17,1,2,0.376808975418333,1.36388604213851,0.034803411819667,-1.53612116319929,2.3295802310125,-1.26067537126236,-1.4122574366264,-1.6339756121322,"1",0.330566561371852,"8","1","1","1","0","0",0.0238440773594694,0.0313002889171085,"Positive"
"GOOGL","2023-04-30",7375,"ALPHABET INC",-0.79510201646608,0.360670345248316,-0.149403961313713,-0.790551132275579,-1.08196738421774,-0.528196723429374,30,1,5,-0.103955782724765,-0.0882877015210834,0.144681429813319,1.31491651113728,0.593371562439605,-0.790551132275579,-1.11018965025377,-1.34096154670783,"1",-1.92570925846602,"8","1","1","1","0","0",0.0238440773594694,0.103067845972799,"Positive"
"GOOGL","2023-05-31",7375,"ALPHABET INC",-0.146348743604403,0.270490406688799,0.633063529709324,-0.150714768380998,0.0170326432903681,-0.417811323324574,23,0,3,-0.390382808037568,1.27565871072791,-0.025798805027077,-0.0712305479820848,-0.168022888603624,-0.150714768380998,-0.523095142517663,-0.885219697220752,"1",1.59162706490662,"8","0","1","1","0","0",0.0238440773594694,-0.0135946762529938,"Positive"
"GOOGL","2023-06-30",7375,"ALPHABET INC",0.253203536347807,0.246804444308487,-0.218674672658791,0.242900761585713,0.183219148608784,0.350545478528501,27,2,5,1.07577584397614,-0.840559882543015,0.108772474018621,1.23070065438961,0.58109832131473,0.242900761585713,0.0235314037943512,-0.319336393672935,"1",-0.630568310800597,"8","1","1","1","0","0",0.0238440773594694,0.103067845972799,"Positive"
"GOOGL","2023-07-31",7375,"ALPHABET INC",0.276660414035483,-0.262443746868726,0.394542691930921,0.275128997380185,0.482484624233851,0.304034776237152,24,1,3,0.284613141791573,0.829910850344986,0.0259951060719634,-0.789298806641697,-0.234341502079672,0.275128997380185,0.24877411545731,0.0817411301851836,"1",0.607774926221846,"8","1","1","1","0","0",0.0238440773594694,-0.0135946762529938,"Positive"
"GOOGL","2023-08-31",7375,"ALPHABET INC",0.743344419227699,-0.297972690439228,-0.995540852583763,0.735641769930869,0.75373196648091,0.988201005515915,21,0,3,-0.866188746478157,-0.197627651785443,-0.0389954020749421,0.805219827128921,0.352742484634946,0.735641769930869,0.50940096922566,0.415328738463485,"1",-0.9310392656239,"8","0","1","1","0","0",0.0238440773594694,0.0144582393476525,"Positive"
"GOOGL","2023-09-30",7375,"ALPHABET INC",0.976671832289275,-0.337054528366779,-1.26876872250711,0.966316309515492,0.827592918503471,1.04014415783489,17,1,5,-1.59645933024096,-1.00437291381166,-0.0518127107521761,-0.175599085951414,-0.978100111001754,0.966316309515492,0.874992571051992,0.687592158424089,"1",-0.857784147364511,"8","1","1","1","0","0",0.0238440773594694,0.0144582393476525,"Positive"
"GOOGL","2023-10-31",7375,"ALPHABET INC",0.951257896274144,-1.22172522327227,-0.267329928522877,0.95853370683645,0.958759781578018,0.605157465725286,16,0,3,-0.966603310481685,-1.16347773299407,0.0681022200578087,-0.945663671748149,-1.23968387626819,0.95853370683645,0.992887414919632,0.944797168665047,"0",1.20406113682026,"8","0","1","1","1","0",0.0238440773594694,-0.0135946762529938,"Positive"
"GOOGL","2023-11-30",7375,"ALPHABET INC",0.898981520791928,-1.36384099755428,-1.06693915278252,0.909732928832994,0.844147959474044,0.822784142459992,7,0,1,1.65173251507886,0.325059670937023,0.0540242832658806,-1.09753439531985,-0.280923225358854,0.909732928832994,0.962958612094019,1.0103178150532,"0",-0.0023079679395806,"8","0","1","1","1","1",0.0238440773594694,0.0144582393476525,"Positive"
"HD","2023-03-31",5211,"HOME DEPOT INC",-1.09033859581361,1.24119398188256,1.08000201935772,-1.22612080308984,-1.19821180797788,-0.819237924326092,4,0,0,0.376808975418333,-0.139771528937301,0.0183650743442767,-1.29024468946217,0.394792865514067,-1.22612080308984,-0.411304074350773,0.186921656752361,"0",-1.02961103315758,"3","0","0","1","1","1",0.0238440773594694,0.0848367418342244,"Positive"
"HD","2023-04-30",5211,"HOME DEPOT INC",-0.745360186966285,0.777790834877345,-0.437432193032923,-0.831292555480224,-1.03503729137973,-0.541689107158676,9,0,0,-0.103955782724765,0.082298050151249,-0.0499091245534835,-0.0235156238226288,1.12446358262962,-0.831292555480224,-1.22891142706265,-0.704652518656339,"0",-1.15561668420288,"3","0","0","1","0","1",0.0238440773594694,-0.0140417831302163,"Negative"
"HD","2023-05-31",5211,"HOME DEPOT INC",-1.02914401880952,0.727917708345518,2.01556081571881,-1.09273721156576,-1.22725509973128,-1.00212327589623,12,0,1,-0.390382808037568,-0.864134653809834,0.0959235584997911,0.208186394090584,-0.363060616443022,-1.09273721156576,-1.13928869555157,-1.59342494545437,"0",-0.793088351725295,"3","0","1","1","0","0",0.0238440773594694,0.0272822402589259,"Positive"
"HD","2023-06-30",5211,"HOME DEPOT INC",-0.511946162978334,-0.319417948822734,0.922617018899306,-0.44120140801081,-0.387481565304116,-0.816016812531494,3,0,0,1.07577584397614,1.15743165932545,0.0746854082879269,-0.779298556468083,2.04158166121169,-0.44120140801081,-0.87717973765781,-1.12151271444529,"1",0.550928546385549,"3","0","0","1","0","0",0.0238440773594694,0.0601779215796103,"Positive"
"HD","2023-07-31",5211,"HOME DEPOT INC",0.541897442929177,-0.319417948822734,-0.88618560530547,0.566045040096763,0.595113104858798,0.530513527832932,0,0,0,0.284613141791573,0.863023518964164,-0.00434931696422303,1.32995475063187,0.970180784178601,0.566045040096763,0.237384615254112,-0.281400078248797,"1",0.313094145278949,"3","0","0","0","0","0",0.0238440773594694,0.0144582393476525,"Negative"
"HD","2023-08-31",5211,"HOME DEPOT INC",1.15683379312177,-0.345859714464233,-0.746728730816389,1.15830116978279,0.811621579901814,1.83840598181674,11,1,3,-0.866188746478157,-0.232574085033024,-0.0851950629115796,1.02277643070275,-0.802968689373691,1.15830116978279,1.31211793471947,1.07197779887999,"1",-1.36115592721768,"4","1","1","1","1","0",0.0238440773594694,-0.0494898298776144,"Negative"
"HD","2023-09-30",5211,"HOME DEPOT INC",0.38305843987718,-0.927578558577162,-1.0428091686988,0.513897614275393,0.562372798876683,0.461609297120836,7,0,0,-1.59645933024096,-1.35327647592139,-0.0578191175355514,-0.120343562179323,-0.666260637165797,0.513897614275393,1.27707918152665,1.64620607412383,"0",0.359572401455596,"3","0","0","1","1","1",0.0238440773594694,0.0144582393476525,"Positive"
"HD","2023-10-31",5211,"HOME DEPOT INC",-1.33031743175708,-0.927578558577162,-1.09378722361409,-1.13241413513499,-1.02183555509662,-1.18436466269335,2,0,0,-0.966603310481685,-0.973784802287479,0.108562086748192,-1.28965728139636,-0.956505059379164,-1.13241413513499,-0.262091869388688,0.625051973860122,"0",-0.09901305948734,"3","0","0","1","1","1",0.0238440773594694,0.0144582393476525,"Positive"
"HD","2023-11-30",5211,"HOME DEPOT INC",-0.586005278853909,-0.953778931362205,-0.278841182267995,-0.412971529000562,-0.434095311911427,-0.684641559189674,9,0,0,1.65173251507886,1.33262985509096,0.105455714047423,-0.89370486448663,-1.0064782903034,-0.412971529000562,-0.884871203972241,-0.319634588168136,"0",0.249045042567253,"3","0","0","1","0","1",0.0238440773594694,0.0601779215796103,"Positive"
"JNJ","2023-03-31",3841,"JOHNSON & JOHNSON",-0.30694776978073,0.682432626301359,-0.244489908741729,-1.12588607557554,-1.24037420787908,-0.646820808739782,18,0,0,0.376808975418333,0.369485386789802,0.0561281264521321,-0.947118328469538,-0.211277692013973,-1.12588607557554,-0.641385598169322,0.42907860918309,"0",-1.70154203800626,"6","0","0","1","1","1",0.0238440773594694,0.0759029545996895,"Positive"
"JNJ","2023-04-30",3841,"JOHNSON & JOHNSON",0.637734035942127,0.682432626301359,-0.278227478685888,0.464033041092923,0.13035239653826,0.105517207398302,15,0,4,-0.103955782724765,1.30083435251063,-0.0455941445016245,0.391419400669693,-0.26119670260716,0.464033041092923,-0.358667699838479,-0.318656954978321,"0",0.129863746140618,"6","0","1","1","0","0",0.0238440773594694,0.103067845972799,"Negative"
"JNJ","2023-05-31",3841,"JOHNSON & JOHNSON",0.270349606795732,0.679822992688723,-0.424858704471952,-0.151954640349839,-0.000729264837353444,-0.016269227751947,9,0,1,-0.390382808037568,-0.815089029891506,0.0674569091401995,1.28703535017058,-0.293518253512583,-0.151954640349839,0.265847278793967,-0.416984628779469,"0",0.0197181356093156,"6","0","1","1","1","0",0.0238440773594694,0.0272822402589259,"Positive"
"JNJ","2023-06-30",3841,"JOHNSON & JOHNSON",0.450779916175703,0.62502068682341,-0.338930117639057,0.20279135382363,0.010507447518167,-0.0496667498156006,19,1,2,1.07577584397614,1.53648418571905,0.0121418046440958,-0.747706512386289,-0.433995135410517,0.20279135382363,0.0983310237045315,0.329183218486735,"0",0.0863223937983662,"6","1","1","1","0","1",0.0238440773594694,0.041387676286695,"Positive"
"JNJ","2023-07-31",3841,"JOHNSON & JOHNSON",0.70506200201951,0.62502068682341,-0.0705046213064555,0.631667698951292,1.1452893085522,0.771424746486586,10,0,0,0.284613141791573,0.385875553942323,-0.028011682284564,1.51364401876489,-0.351673106937587,0.631667698951292,0.600813920122324,0.423324647409747,"1",1.3439705177289,"6","0","0","1","0","0",0.0238440773594694,-0.0140417831302163,"Positive"
"JNJ","2023-08-31",3841,"JOHNSON & JOHNSON",1.0959732473214,0.539273246831287,3.16116483602141,1.3709129635938,1.22144078657538,1.54714024233762,10,0,0,-0.866188746478157,-0.449356505671778,-0.0366780878498129,0.407180727151032,-0.0945138521842734,1.3709129635938,1.34984964869664,1.27854715406428,"1",0.488714262159071,"6","0","0","1","0","0",0.0238440773594694,0.0272822402589259,"Positive"
"JNJ","2023-09-30",3841,"JOHNSON & JOHNSON",-0.724117522635449,-1.34717043299544,-0.306636277937619,0.0483556470735979,-0.114331041044432,0.363826474035791,17,0,4,-1.59645933024096,-0.62962627358943,-0.0475763071493137,-0.39600602846629,3.00151733937488,0.0483556470735979,0.975811908011106,1.19181808326279,"0",-0.708996945199378,"5","0","1","1","1","1",0.0238440773594694,0.0662365153340028,"Negative"
"JNJ","2023-10-31",3841,"JOHNSON & JOHNSON",-1.31413059792084,-1.3475159086268,-0.342547789297853,-1.02526738887951,-0.863361972420029,-1.66041458505115,21,0,0,-0.966603310481685,-0.856319964421826,0.050881387899278,-0.569359395788616,-0.320734690638808,-1.02526738887951,-0.560693093778424,0.261305033074513,"0",0.39368863532542,"5","0","0","1","1","1",0.0238440773594694,0.0759029545996895,"Positive"
"JNJ","2023-11-30",3841,"JOHNSON & JOHNSON",-1.61460504927976,-1.35477089688526,-0.404183800967821,-1.56540319340807,-1.37894493018357,-1.52487588240487,15,0,1,1.65173251507886,1.19169702514619,0.0134486019051792,-0.787355541844975,-0.355138939209219,-1.56540319340807,-1.59548520678561,-1.38769167393949,"0",-0.840909389791778,"5","0","1","1","0","1",0.0238440773594694,0.0601779215796103,"Positive"
"JPM","2023-03-31",6021,"JPMORGAN CHASE & CO",-1.3453252343988,1.1946769936567,2.78794644461086,-1.34590580811619,-0.775795430972563,-1.62119290994931,45,0,4,0.376808975418333,-1.66772540491851,0.0691682103311353,0.0782922780879567,-0.552219455802472,-1.34590580811619,-0.930014225318584,-0.926623106926689,"0",1.61757314104531,"5","0","1","1","1","1",0.0238440773594694,0.0231418900058216,"Positive"
"JPM","2023-04-30",6021,"JPMORGAN CHASE & CO",-1.049279305885,1.1946769936567,0.630153189045582,-1.07628634842947,-1.03206154839753,-1.26377986597558,24,0,2,-0.103955782724765,0.641149985195613,-0.0183027003994147,-1.57935403767689,2.64555448649557,-1.07628634842947,-1.40309291093344,-1.11356315432238,"0",0.421929288594962,"5","0","1","1","0","0",0.0238440773594694,0.0313002889171085,"Positive"
"JPM","2023-05-31",6021,"JPMORGAN CHASE & CO",-0.790475537449362,1.13965717086946,0.000727416534673725,-0.835548044608276,-0.851767331739183,-0.621355777289673,59,0,9,-0.390382808037568,-0.620049267667096,0.0716975238059472,0.725132403126982,0.56823277088767,-0.835548044608276,-1.089452754125,-1.35907250555449,"1",-0.468682315858937,"6","0","1","1","0","0",0.0238440773594694,-0.0219037543497277,"Negative"
"JPM","2023-06-30",6021,"JPMORGAN CHASE & CO",-0.397067392126384,-0.0157591076626686,-0.241566135143232,-0.367251414377147,-0.553544822423801,-0.203606584693225,51,1,5,1.07577584397614,0.677618889406693,0.093595589833517,-0.533669431661699,-0.0377195474022745,-0.367251414377147,-0.65371562264628,-0.904928907791743,"1",-0.692450708006991,"6","1","1","1","0","0",0.0238440773594694,0.103067845972799,"Positive"
"JPM","2023-07-31",6021,"JPMORGAN CHASE & CO",0.94619369471355,-0.0157591076626686,0.262507934587545,0.864922634191343,0.963648019644568,0.485370840279779,33,1,3,0.284613141791573,0.993356136023282,-0.0736284062105463,0.761531983470404,-0.270977138301743,0.864922634191343,0.391307944117967,-0.00411281069275854,"1",0.951823154483931,"7","1","1","1","0","0",0.0238440773594694,-0.0135946762529938,"Positive"
"JPM","2023-08-31",6021,"JPMORGAN CHASE & CO",0.898424614739911,-0.0562403830451669,-1.00518500176438,0.825128541187645,0.807166246695813,0.947355355948875,51,0,7,-0.866188746478157,-1.41776291041223,-0.00895208375741408,1.0766690440498,0.21429827380083,0.825128541187645,1.12408456275518,0.766522506758046,"0",-0.250484699296746,"7","0","1","1","1","0",0.0238440773594694,0.0144582393476525,"Negative"
"JPM","2023-09-30",6021,"JPMORGAN CHASE & CO",0.190865626749753,-0.946828441460211,-0.627868983879236,0.264692764319666,-0.0716263187772711,0.62441715600448,47,0,8,-1.59645933024096,-0.485227409472152,-0.0340503167042617,-1.3298666977513,-1.00611802818484,0.264692764319666,0.75521353938974,1.0597755741684,"0",-1.35038557773929,"6","0","1","1","1","1",0.0238440773594694,-0.0219037543497277,"Negative"
"JPM","2023-10-31",6021,"JPMORGAN CHASE & CO",-0.193814142299878,-0.946828441460211,0.120868489143732,-0.0901417209976401,0.252676486029572,-0.232913305060987,79,0,5,-0.966603310481685,-0.847106260125105,0.122393253210489,-0.399103856808881,-0.642873423736313,-0.0901417209976401,0.19273457055665,0.616578910325353,"0",0.947390135222766,"6","0","1","1","1","1",0.0238440773594694,0.103067845972799,"Positive"
"JPM","2023-11-30",6021,"JPMORGAN CHASE & CO",0.481446941761074,-0.988081431156072,-0.89596162369907,0.537128286516721,0.595122105091339,0.144036786332531,80,0,11,1.65173251507886,1.40857522122419,0.0898255589218793,-0.760294810688034,0.0779410509537256,0.537128286516721,0.360159710354193,0.482932678673409,"0",0.889500380933258,"6","0","1","1","0","0",0.0238440773594694,-0.0359148178586765,"Negative"
"KO","2023-03-31",2086,"COCA COLA CO",0.183291391690482,0.162745066325995,0.360962797940916,0.183141913959383,0.205385183997392,0.108443446787001,17,0,1,0.376808975418333,1.31404948156348,0.0341774094907981,-0.600148341315369,0.175137701192874,0.183141913959383,0.111729855136302,0.274380366113559,"0",0.201522531955934,"2","0","1","1","0","1",0.0238440773594694,0.0759029545996895,"Positive"
"KO","2023-04-30",2086,"COCA COLA CO",1.38736396803297,2.67234754919626,-1.11610022017766,1.37867788501598,1.32529643604288,1.41915385124284,17,0,2,-0.103955782724765,0.916896467360232,-0.0699913535286163,1.28232440020871,0.432495593821317,1.37867788501598,0.838524469235014,0.57366343794531,"1",-0.505574071398215,"2","0","1","1","0","0",0.0238440773594694,-0.0359148178586765,"Negative"
"KO","2023-05-31",2086,"COCA COLA CO",1.12001313285023,0.124917655206582,-0.141722023899206,1.1225537190252,1.20267841574593,0.482127358659082,2,0,1,-0.390382808037568,-1.64978680375352,0.0169683272846961,0.902158949485225,-1.02797128529394,1.1225537190252,1.33946151009034,0.996074533516905,"0",1.56386198775157,"2","0","1","1","1","0",0.0238440773594694,0.0272822402589259,"Positive"
"KO","2023-06-30",2086,"COCA COLA CO",0.361579583639521,0.124917655206582,0.657362222003037,0.362091312347772,0.172687045251539,0.632352046848863,4,0,0,1.07577584397614,0.492870472145226,0.028395292444233,-1.55473868878381,-0.0645411093699849,0.362091312347772,0.797371378010308,1.06436821966918,"0",-1.18910078797388,"2","0","0","1","1","1",0.0238440773594694,0.0848367418342244,"Positive"
"KO","2023-07-31",2086,"COCA COLA CO",0.536123995411562,0.110099154022606,-0.417957746069283,0.53717067880489,0.62024281933541,0.284957455409996,6,0,0,0.284613141791573,0.774427048842953,-0.0339134499307147,0.496269965077591,0.725564702262574,0.53717067880489,0.485218553920229,0.743218053457788,"0",0.715346063726605,"2","0","0","1","0","1",0.0238440773594694,-0.0140417831302163,"Negative"
"KO","2023-08-31",2086,"COCA COLA CO",0.347296926816656,-0.171452368463471,-2.14327829820531,0.349105364687047,0.342308639995655,0.647374515667841,5,0,1,-0.866188746478157,-0.760839398240695,-0.0569872508115277,0.765783424768155,-0.337673073347905,0.349105364687047,0.478293856829148,0.448041653638196,"0",-0.83555248629681,"2","0","1","1","1","1",0.0238440773594694,-0.0359148178586765,"Negative"
"KO","2023-09-30",2086,"COCA COLA CO",-0.835546266250199,-0.171452368463471,0.772418151615043,-0.836965911603016,-0.661115492767728,-0.926229093120113,6,0,0,-1.59645933024096,-1.32937008829751,0.00910865773551883,-0.703814538644269,-2.04360808853846,-0.836965911603016,-0.254458183988276,-0.00956277794189411,"0",0.800197656129105,"1","0","0","1","1","1",0.0238440773594694,0.0272822402589259,"Positive"
"KO","2023-10-31",2086,"COCA COLA CO",-2.2297012576687,-0.225280010296854,1.70278556836415,-2.23470022867106,-2.05487365680974,-2.45288748684876,16,1,2,-0.966603310481685,0.29921085899809,0.0426630430221357,-1.2480272685141,0.839327874437982,-2.23470022867106,-1.63226067816873,-1.06741088201284,"0",1.41772868972506,"1","1","1","1","1","1",0.0238440773594694,0.0313002889171085,"Positive"
"KO","2023-11-30",2086,"COCA COLA CO",-0.997372493679867,-1.35566048879317,-0.295454559192405,-0.994188755686742,-1.19246024738785,-0.760981936111355,4,0,0,1.65173251507886,1.12597962240957,0.00838282632739151,0.310893821661645,1.75924177174809,-0.994188755686742,-1.71609903941291,-1.58006142955981,"0",-0.840266463652506,"1","0","0","1","0","0",0.0238440773594694,-0.0140417831302163,"Positive"
"LLY","2023-03-31",2834,"LILLY ELI & CO",-1.39191922089776,-0.370892880274835,1.04230801476702,-1.33463041756966,-1.36774677134681,-1.20945790809847,26,1,8,0.376808975418333,0.634715802386193,0.152698791832578,-1.48135710261383,1.0227983495578,-1.33463041756966,-1.33736154053923,-1.33674190370761,"0",-1.07449123721919,"3","1","1","1","0","0",0.0238440773594694,-0.0219037543497277,"Negative"
"LLY","2023-04-30",2834,"LILLY ELI & CO",-0.92716754366632,-0.374661843444453,-0.252001892375718,-0.882944201878353,-0.805936608006587,-0.870236834152339,15,1,6,-0.103955782724765,1.16217323162942,0.0876994479818249,0.5622142604988,0.961781432644952,-0.882944201878353,-1.13859312605697,-1.2640880514188,"1",-0.0763645594366636,"4","1","1","1","0","0",0.0238440773594694,0.0662365153340028,"Negative"
