PERMNO,date,SICCD,TICKER,COMNAM,HSICIG,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,NUMTRD,RETX,sprtrn,enterdate,positive,negative,total,market_cap
18542,2023-05-11,3531,CAT,CATERPILLAR INC,,208.41499,210.28,210.03,3263278.0,-0.014730,516345.0,,-0.014730,-0.001697,,0.0,0.0,0.0,108447940.35
18542,2023-05-12,3531,CAT,CATERPILLAR INC,,207.92999,212.55,209.53999,2172580.0,-0.002333,516345.0,,-0.002333,-0.001583,,0.0,0.0,0.0,108194926.13655
18542,2023-05-15,3531,CAT,CATERPILLAR INC,,209.14999,213.30499,211.28999,1925794.0,0.008352,516345.0,,0.008352,0.002958,,0.0,0.0,0.0,109098529.88655
18542,2023-05-16,3531,CAT,CATERPILLAR INC,,207.05,210.265,207.2,2771733.0,-0.019357,516345.0,,-0.019357,-0.006378,,0.0,0.0,0.0,106986684.0
18542,2023-05-17,3531,CAT,CATERPILLAR INC,,208.64999,213.83501,212.10001,2897517.0,0.023649,516345.0,,0.023649,0.011891,,0.0,0.0,0.0,109516779.66345
18542,2023-05-18,3531,CAT,CATERPILLAR INC,,210.23,215.66,214.72,2643586.0,0.012353,516345.0,,0.012353,0.009445,,0.0,0.0,0.0,110869598.4
18542,2023-05-19,3531,CAT,CATERPILLAR INC,,212.95,219.8894,214.78,4402093.0,0.000279,516345.0,,0.000279,-0.001446,,0.0,0.0,0.0,110900579.1
18542,2023-05-22,3531,CAT,CATERPILLAR INC,,211.89,217.16,214.25999,2540614.0,-0.002421,516345.0,,-0.002421,0.000155,,0.0,0.0,0.0,110632074.53655
18542,2023-05-23,3531,CAT,CATERPILLAR INC,,211.35001,215.25999,212.71001,2298512.0,-0.007234,516345.0,,-0.007234,-0.011222,,0.0,0.0,0.0,109831750.11345
18542,2023-05-24,3531,CAT,CATERPILLAR INC,,209.22,212.48,209.7,2963968.0,-0.014151,516345.0,,-0.014151,-0.007319,,0.0,0.0,0.0,108277546.5
18542,2023-05-25,3531,CAT,CATERPILLAR INC,,208.60001,211.785,209.98,2243773.0,0.001335,516345.0,,0.001335,0.008758,,0.0,0.0,0.0,108422123.1
18542,2023-05-26,3531,CAT,CATERPILLAR INC,,210.205,213.28,211.8,1973881.0,0.008668,516345.0,,0.008668,0.013049,2023-05-26,0.0,0.0,2.0,109361871.0
18542,2023-05-30,3531,CAT,CATERPILLAR INC,,208.25,212.89,209.89999,2885893.0,-0.008971,516345.0,,-0.008971,1.7e-05,,0.0,0.0,0.0,108380810.33655
18542,2023-05-31,3531,CAT,CATERPILLAR INC,,205.60001,210.78,205.75,5936977.0,-0.019771,515356.0,,-0.019771,-0.006109,,0.0,0.0,0.0,106034497.0
18542,2023-06-01,3531,CAT,CATERPILLAR INC,,206.03999,210.57001,209.07001,2989150.0,0.016136,515356.0,,0.016136,0.009854,,0.0,0.0,0.0,107745484.07356
18542,2023-06-02,3531,CAT,CATERPILLAR INC,,214.00999,227.78,226.63,8358196.0,0.083991,515356.0,,0.083991,0.014534,2023-06-02,0.0,0.0,2.0,116795130.28
18542,2023-06-05,3531,CAT,CATERPILLAR INC,,220.75,227.58,222.47,3901238.0,-0.018356,515356.0,,-0.018356,-0.002004,,0.0,0.0,0.0,114651249.32
18542,2023-06-06,3531,CAT,CATERPILLAR INC,,221.45,228.27,226.67999,3230095.0,0.018924,515356.0,,0.018924,0.002354,,0.0,0.0,0.0,116820892.92644
18542,2023-06-07,3531,CAT,CATERPILLAR INC,,226.28,236.36,235.55,5586408.0,0.039130,515356.0,,0.039130,-0.003812,2023-06-07,0.0,0.0,2.0,121392105.80000001
18542,2023-06-08,3531,CAT,CATERPILLAR INC,,231.74001,236.28,234.45,3548041.0,-0.004670,515356.0,,-0.004670,0.006189,2023-06-08,0.0,0.0,1.0,120825214.19999999
18542,2023-06-09,3531,CAT,CATERPILLAR INC,,231.42999,235.81,235.03,2489663.0,0.002474,515356.0,,0.002474,0.001148,,0.0,0.0,0.0,121124120.68
18542,2023-06-12,3531,CAT,CATERPILLAR INC,,233.3201,238.88499,237.89999,3645004.0,0.012211,515356.0,,0.012211,0.009321,,0.0,0.0,0.0,122603187.24644001
18542,2023-06-13,3531,CAT,CATERPILLAR INC,,239.67999,246.67999,245.44,4335106.0,0.031694,515356.0,,0.031694,0.006933,,0.0,0.0,0.0,126488976.64
18542,2023-06-14,3531,CAT,CATERPILLAR INC,,241.57001,248.32001,243.32001,3122386.0,-0.008638,515356.0,,-0.008638,0.000819,,0.0,0.0,0.0,125396427.07356
18542,2023-06-15,3531,CAT,CATERPILLAR INC,,243.48,248.3782,247.67,2743898.0,0.017878,515356.0,,0.017878,0.012178,,0.0,0.0,0.0,127638220.52
18542,2023-06-16,3531,CAT,CATERPILLAR INC,,244.97,250.89,245.27,5261185.0,-0.009690,515356.0,,-0.009690,-0.003672,,0.0,0.0,0.0,126401366.12
18542,2023-06-20,3531,CAT,CATERPILLAR INC,,240.55,243.215,241.14999,2980704.0,-0.016798,515356.0,,-0.016798,-0.004735,,0.0,0.0,0.0,124278094.24644001
18542,2023-06-21,3531,CAT,CATERPILLAR INC,,238.0313,245.25999,241.48,2892473.0,0.001368,515356.0,,0.001368,-0.005245,2023-06-21,0.0,0.0,6.0,124448166.88
18542,2023-06-22,3531,CAT,CATERPILLAR INC,,235.95,240.98,237.34,2423665.0,-0.017144,515356.0,,-0.017144,0.003711,2023-06-22,0.0,0.0,1.0,122314593.04
18542,2023-06-23,3531,CAT,CATERPILLAR INC,,231.28,235.86,234.44,3354027.0,-0.012219,515356.0,,-0.012219,-0.007659,,0.0,0.0,0.0,120820060.64
18542,2023-06-26,3531,CAT,CATERPILLAR INC,,235.125,239.6225,236.95,1748332.0,0.010706,515356.0,,0.010706,-0.004487,,0.0,0.0,0.0,122113604.19999999
18542,2023-06-27,3531,CAT,CATERPILLAR INC,,235.32001,240.84,240.69,2283013.0,0.015784,515356.0,,0.015784,0.011456,,0.0,0.0,0.0,124041035.64
18542,2023-06-28,3531,CAT,CATERPILLAR INC,,237.86,242.05,241.87,2200056.0,0.004903,515356.0,,0.004903,-0.000354,,0.0,0.0,0.0,124649155.72
18542,2023-06-29,3531,CAT,CATERPILLAR INC,,241.37,246.86279,244.24001,2070085.0,0.009799,515356.0,,0.009799,0.004474,,0.0,0.0,0.0,125870554.59356001
18542,2023-06-30,3531,CAT,CATERPILLAR INC,,243.89,246.9344,246.05,2377993.0,0.007411,515356.0,,0.007411,0.012269,,0.0,0.0,0.0,126803343.80000001
18542,2023-07-03,3531,CAT,CATERPILLAR INC,,245.27,248.39,247.33,1045746.0,0.005202,515356.0,,0.005202,0.001171,,0.0,0.0,0.0,127462999.48
18542,2023-07-05,3531,CAT,CATERPILLAR INC,,244.1183,247.5,244.83,1820710.0,-0.010108,515356.0,,-0.010108,-0.001968,,0.0,0.0,0.0,126174609.48
18542,2023-07-06,3531,CAT,CATERPILLAR INC,,238.84,243.87,240.58,3081719.0,-0.017359,515356.0,,-0.017359,-0.007923,,0.0,0.0,0.0,123984346.48
18542,2023-07-07,3531,CAT,CATERPILLAR INC,,240.11,247.8,245.17999,2903972.0,0.019120,515356.0,,0.019120,-0.002865,,0.0,0.0,0.0,126354978.92644
18542,2023-07-10,3531,CAT,CATERPILLAR INC,,244.09,249.36,248.81,2771882.0,0.014805,515356.0,,0.014805,0.002405,,0.0,0.0,0.0,128225726.36
18542,2023-07-11,3531,CAT,CATERPILLAR INC,,249.84,254.47,252.85001,3294783.0,0.016237,515356.0,,0.016237,0.006742,,0.0,0.0,0.0,130307769.75355999
18542,2023-07-12,3531,CAT,CATERPILLAR INC,,251.44,257.64001,253.60001,2986445.0,0.002966,515356.0,,0.002966,0.007411,,0.0,0.0,0.0,130694286.75355999
18542,2023-07-13,3531,CAT,CATERPILLAR INC,,252.74001,256.45999,255.86,1949520.0,0.008912,515356.0,,0.008912,0.00847,,0.0,0.0,0.0,131858986.16000001
18542,2023-07-14,3531,CAT,CATERPILLAR INC,,252.91,256.48001,255.62,1936998.0,-0.000938,515356.0,,-0.000938,-0.001024,,0.0,0.0,0.0,131735300.72
18542,2023-07-17,3531,CAT,CATERPILLAR INC,,252.00999,258.85001,257.45999,2674932.0,0.007198,515356.0,,0.007198,0.003855,,0.0,0.0,0.0,132683550.60644001
18542,2023-07-18,3531,CAT,CATERPILLAR INC,,256.92999,264.16,263.81,3833380.0,0.024664,515356.0,,0.024664,0.007117,2023-07-18,0.0,0.0,2.0,135956066.36
18542,2023-07-19,3531,CAT,CATERPILLAR INC,,259.70001,262.92001,262.75,2771896.0,0.000910,515356.0,,-0.004018,0.002358,,0.0,0.0,0.0,135409789.0
18542,2023-07-20,3531,CAT,CATERPILLAR INC,,260.44,265.39999,261.09,2102305.0,-0.006318,515356.0,,-0.006318,-0.006757,,0.0,0.0,0.0,134554298.04
18542,2023-07-21,3531,CAT,CATERPILLAR INC,,257.51001,261.76001,257.64999,2249852.0,-0.013176,515356.0,,-0.013176,0.000324,,0.0,0.0,0.0,132781468.24644001
18542,2023-07-24,3531,CAT,CATERPILLAR INC,,258.10001,262.44,259.37,2195493.0,0.006676,515356.0,,0.006676,0.004034,,0.0,0.0,0.0,133667885.72
18542,2023-07-25,3531,CAT,CATERPILLAR INC,,259.44,263.88,262.06,2016647.0,0.010371,515356.0,,0.010371,0.002815,,0.0,0.0,0.0,135054193.36
18542,2023-07-26,3531,CAT,CATERPILLAR INC,,257.25,262.54001,258.32001,2622804.0,-0.014272,515356.0,,-0.014272,-0.000155,,0.0,0.0,0.0,133126767.07356001
18542,2023-07-27,3531,CAT,CATERPILLAR INC,,256.8226,261.10001,258.29999,2284531.0,-0.000077,515356.0,,-0.000077,-0.006425,,0.0,0.0,0.0,133116449.64643998
18542,2023-07-28,3531,CAT,CATERPILLAR INC,,258.98999,262.98001,260.42999,2104855.0,0.008246,515356.0,,0.008246,0.009878,,0.0,0.0,0.0,134214157.92643999
18542,2023-07-31,3531,CAT,CATERPILLAR INC,,261.66,265.20999,265.17001,3576780.0,0.018201,515356.0,,0.018201,0.001469,,0.0,0.0,0.0,136656955.67356
18542,2023-08-01,3531,CAT,CATERPILLAR INC,,270.5,288.78,288.64999,11830412.0,0.088547,515356.0,,0.088547,-0.002665,2023-08-01,0.0,0.0,3.0,148757504.24644
18542,2023-08-02,3531,CAT,CATERPILLAR INC,,286.09,293.88,287.57001,6290294.0,-0.003742,515356.0,,-0.003742,-0.01384,,0.0,0.0,0.0,148200930.07356
18542,2023-08-03,3531,CAT,CATERPILLAR INC,,281.04999,287.94,281.45001,4745711.0,-0.021282,515356.0,,-0.021282,-0.002548,,0.0,0.0,0.0,145046951.35356
18542,2023-08-04,3531,CAT,CATERPILLAR INC,,275.35999,283.5,276.44,3888182.0,-0.017801,515356.0,,-0.017801,-0.0053,2023-08-04,0.0,0.0,1.0,142465012.64
18542,2023-08-07,3531,CAT,CATERPILLAR INC,,275.89001,281.95999,281.64999,2438200.0,0.018847,515356.0,,0.018847,0.009024,2023-08-07,0.0,0.0,1.0,145150012.24644
18542,2023-08-08,3531,CAT,CATERPILLAR INC,,274.78,283.95001,282.89001,2519489.0,0.004403,515356.0,,0.004403,-0.004218,,0.0,0.0,0.0,145789063.99356002
18542,2023-08-09,3531,CAT,CATERPILLAR INC,,283.88,287.12,284.53,3088597.0,0.005797,515356.0,,0.005797,-0.007039,,0.0,0.0,0.0,146634242.67999998
18542,2023-08-10,3531,CAT,CATERPILLAR INC,,281.19,287.66,283.82001,2647229.0,-0.002495,515356.0,,-0.002495,0.000251,,0.0,0.0,0.0,146268345.07356
18542,2023-08-11,3531,CAT,CATERPILLAR INC,,282.60999,286.04001,285.22,1874273.0,0.004933,515356.0,,0.004933,-0.00107,,0.0,0.0,0.0,146989838.32000002
18542,2023-08-14,3531,CAT,CATERPILLAR INC,,281.26999,285.60001,284.54001,2194187.0,-0.002384,515356.0,,-0.002384,0.00575,2023-08-14,0.0,0.0,1.0,146639401.39356
18542,2023-08-15,3531,CAT,CATERPILLAR INC,,277.04999,282.64001,277.37,2593607.0,-0.025199,515356.0,,-0.025199,-0.011551,2023-08-15,0.0,0.0,1.0,142944293.72
18542,2023-08-16,3531,CAT,CATERPILLAR INC,,274.08499,281.70999,274.51001,2831256.0,-0.010311,515356.0,,-0.010311,-0.007555,,0.0,0.0,0.0,141470380.71356001
18542,2023-08-17,3531,CAT,CATERPILLAR INC,,274.66,279.54999,275.17001,2534718.0,0.002404,515356.0,,0.002404,-0.007713,,0.0,0.0,0.0,141810515.67356
18542,2023-08-18,3531,CAT,CATERPILLAR INC,,271.10999,275.69,273.79999,2532964.0,-0.004979,515356.0,,-0.004979,-0.000149,,0.0,0.0,0.0,141104467.64644
18542,2023-08-21,3531,CAT,CATERPILLAR INC,,268.79999,276.23499,272.75,2207586.0,-0.003835,515356.0,,-0.003835,0.006879,,0.0,0.0,0.0,140563349.0
18542,2023-08-22,3531,CAT,CATERPILLAR INC,,269.67001,274.12991,270.20001,1669867.0,-0.009349,515356.0,,-0.009349,-0.002777,,0.0,0.0,0.0,139249196.35356
18542,2023-08-23,3531,CAT,CATERPILLAR INC,,269.11011,273.76001,273.03,1677971.0,0.010474,515356.0,,0.010474,0.011045,,0.0,0.0,0.0,140707648.67999998
18542,2023-08-24,3531,CAT,CATERPILLAR INC,,269.20001,274.69,269.29999,1433718.0,-0.013662,515356.0,,-0.013662,-0.013458,,0.0,0.0,0.0,138785365.64644
18542,2023-08-25,3531,CAT,CATERPILLAR INC,,268.82999,273.62,272.56,1291666.0,0.012105,515356.0,,0.012105,0.006718,,0.0,0.0,0.0,140465431.36
18542,2023-08-28,3531,CAT,CATERPILLAR INC,,273.035,276.99899,274.79001,1550820.0,0.008182,515356.0,,0.008182,0.006265,,0.0,0.0,0.0,141614680.39356
18542,2023-08-29,3531,CAT,CATERPILLAR INC,,273.42999,280.13,280.03,2065754.0,0.019069,515356.0,,0.019069,0.014508,,0.0,0.0,0.0,144315140.67999998
18542,2023-08-30,3531,CAT,CATERPILLAR INC,,279.81,283.81,282.32999,1431019.0,0.008213,515356.0,,0.008213,0.003833,,0.0,0.0,0.0,145500454.32644
18542,2023-08-31,3531,CAT,CATERPILLAR INC,,280.84,284.80499,281.13,2579127.0,-0.004250,510143.0,,-0.004250,-0.001597,,0.0,0.0,0.0,143416501.59
18542,2023-09-01,3531,CAT,CATERPILLAR INC,,283.64999,287.07001,286.25,2336591.0,0.018212,510143.0,,0.018212,0.001799,,0.0,0.0,0.0,146028433.75
18542,2023-09-05,3531,CAT,CATERPILLAR INC,,281.38,289.41,281.63,2515636.0,-0.016140,510143.0,,-0.016140,-0.004194,2023-09-05,0.0,0.0,1.0,143671573.09
18542,2023-09-06,3531,CAT,CATERPILLAR INC,,279.04001,284.47,282.89999,1688876.0,0.004509,510143.0,,0.004509,-0.006972,,0.0,0.0,0.0,144319449.59857
18542,2023-09-07,3531,CAT,CATERPILLAR INC,,277.65091,283.48001,281.42999,1593373.0,-0.005196,510143.0,,-0.005196,-0.003211,,0.0,0.0,0.0,143569539.38856998
18542,2023-09-08,3531,CAT,CATERPILLAR INC,,279.12,283.39001,282.28,1241276.0,0.003020,510143.0,,0.003020,0.001427,,0.0,0.0,0.0,144003166.04
18542,2023-09-11,3531,CAT,CATERPILLAR INC,,279.95001,285.0,282.04999,1515311.0,-0.000815,510143.0,,-0.000815,0.006724,,0.0,0.0,0.0,143885828.04856998
18542,2023-09-12,3531,CAT,CATERPILLAR INC,,279.82001,284.715,281.81,1587363.0,-0.000851,510143.0,,-0.000851,-0.005696,,0.0,0.0,0.0,143763398.83
18542,2023-09-13,3531,CAT,CATERPILLAR INC,,273.03009,282.73999,275.92001,2119256.0,-0.020901,510143.0,,-0.020901,0.001242,,0.0,0.0,0.0,140758661.66143
18542,2023-09-14,3531,CAT,CATERPILLAR INC,,277.82999,283.17499,282.56,2660520.0,0.024065,510143.0,,0.024065,0.00843,,0.0,0.0,0.0,144146006.08
18542,2023-09-15,3531,CAT,CATERPILLAR INC,,277.32999,281.87,279.14999,4940871.0,-0.012068,510143.0,,-0.012068,-0.01216,2023-09-15,0.0,0.0,1.0,142406413.34857
18542,2023-09-18,3531,CAT,CATERPILLAR INC,,278.85001,282.75,280.94,1363218.0,0.006412,510143.0,,0.006412,0.000721,2023-09-18,0.0,0.0,1.0,143319574.42
18542,2023-09-19,3531,CAT,CATERPILLAR INC,,277.64999,283.5,279.67001,2313534.0,-0.004520,510143.0,,-0.004520,-0.002151,2023-09-19,1.0,0.0,1.0,142671697.91143
18542,2023-09-20,3531,CAT,CATERPILLAR INC,,278.07999,286.59851,278.60999,2382011.0,-0.003790,510143.0,,-0.003790,-0.009395,,0.0,0.0,0.0,142130936.12857
18542,2023-09-21,3531,CAT,CATERPILLAR INC,,271.60001,276.20999,272.03,2278483.0,-0.023617,510143.0,,-0.023617,-0.016401,,0.0,0.0,0.0,138774200.29
18542,2023-09-22,3531,CAT,CATERPILLAR INC,,271.60999,275.10001,273.06,1708570.0,0.003786,510143.0,,0.003786,-0.002296,,0.0,0.0,0.0,139299647.58
18542,2023-09-25,3531,CAT,CATERPILLAR INC,,270.07001,274.82999,274.26999,1257517.0,0.004431,510143.0,,0.004431,0.004023,,0.0,0.0,0.0,139916915.50857002
18542,2023-09-26,3531,CAT,CATERPILLAR INC,,269.14999,273.42001,269.51999,1756427.0,-0.017319,510143.0,,-0.017319,-0.014735,,0.0,0.0,0.0,137493736.25857002
18542,2023-09-27,3531,CAT,CATERPILLAR INC,,269.20001,274.23001,272.70999,1991541.0,0.011836,510143.0,,0.011836,0.000229,2023-09-27,0.0,0.0,1.0,139121092.42857
18542,2023-09-28,3531,CAT,CATERPILLAR INC,,272.22,278.25,276.23999,1994725.0,0.012944,510143.0,,0.012944,0.005893,,0.0,0.0,0.0,140921897.21857
18542,2023-09-29,3531,CAT,CATERPILLAR INC,,271.35999,279.54999,273.0,2257825.0,-0.011729,510143.0,,-0.011729,-0.002709,,0.0,0.0,0.0,139269039.0
18542,2023-10-02,3531,CAT,CATERPILLAR INC,,270.23999,276.81,271.72,1778235.0,-0.004689,510143.0,,-0.004689,7.9e-05,,0.0,0.0,0.0,138616055.96
18542,2023-10-03,3531,CAT,CATERPILLAR INC,,267.54001,273.57999,268.97,2188005.0,-0.010121,510143.0,,-0.010121,-0.013744,,0.0,0.0,0.0,137213162.71
18542,2023-10-04,3531,CAT,CATERPILLAR INC,,262.78,267.82001,265.03,2970215.0,-0.014648,510143.0,,-0.014648,0.00811,,0.0,0.0,0.0,135203199.29
18542,2023-10-05,3531,CAT,CATERPILLAR INC,,260.42999,265.94,260.79999,2639337.0,-0.015960,510143.0,,-0.015960,-0.001304,2023-10-05,0.0,0.0,1.0,133045289.29856999
18542,2023-10-06,3531,CAT,CATERPILLAR INC,,258.26999,268.41849,266.04001,2293464.0,0.020092,510143.0,,0.020092,0.011815,,0.0,0.0,0.0,135718448.82143
18542,2023-10-09,3531,CAT,CATERPILLAR INC,,264.65079,271.60999,271.29999,1640764.0,0.019771,510143.0,,0.019771,0.006304,,0.0,0.0,0.0,138401790.79856998
18542,2023-10-10,3531,CAT,CATERPILLAR INC,,271.82999,275.0957,273.20999,2009107.0,0.007040,510143.0,,0.007040,0.005208,,0.0,0.0,0.0,139376163.92857
18542,2023-10-11,3531,CAT,CATERPILLAR INC,,269.89999,274.4079,272.82999,1538219.0,-0.001391,510143.0,,-0.001391,0.004293,,0.0,0.0,0.0,139182309.58857
18542,2023-10-12,3531,CAT,CATERPILLAR INC,,266.19,273.79999,269.60999,1910506.0,-0.011802,510143.0,,-0.011802,-0.006246,,0.0,0.0,0.0,137539649.12857
18542,2023-10-13,3531,CAT,CATERPILLAR INC,,266.10001,273.93991,267.94,1918648.0,-0.006194,510143.0,,-0.006194,-0.005019,2023-10-13,0.0,0.0,1.0,136687715.42
18542,2023-10-16,3531,CAT,CATERPILLAR INC,,269.57999,273.97198,270.79001,1678588.0,0.010637,510143.0,,0.010637,0.010594,2023-10-16,0.0,0.0,1.0,138141628.07143
18542,2023-10-17,3531,CAT,CATERPILLAR INC,,268.57999,275.56,272.64999,2110205.0,0.006869,510143.0,,0.006869,-9.8e-05,2023-10-17,0.0,0.0,2.0,139090483.84857
18542,2023-10-18,3531,CAT,CATERPILLAR INC,,258.75,269.0,259.22,4257056.0,-0.049257,510143.0,,-0.049257,-0.0134,,0.0,0.0,0.0,132239268.46000001
18542,2023-10-19,3531,CAT,CATERPILLAR INC,,251.75999,260.0,252.89,3849996.0,-0.024419,510143.0,,-0.024419,-0.008483,,0.0,0.0,0.0,129010063.27
18542,2023-10-20,3531,CAT,CATERPILLAR INC,,248.158,253.49001,249.2,3103477.0,-0.009451,510143.0,,-0.014591,-0.012585,,0.0,0.0,0.0,127127635.6
18542,2023-10-23,3531,CAT,CATERPILLAR INC,,246.56,251.61,247.32001,3193201.0,-0.007544,510143.0,,-0.007544,-0.001686,,0.0,0.0,0.0,126168571.86143
18542,2023-10-24,3531,CAT,CATERPILLAR INC,,247.25,251.72,249.55,2304815.0,0.009017,510143.0,,0.009017,0.007266,,0.0,0.0,0.0,127306185.65
18542,2023-10-25,3531,CAT,CATERPILLAR INC,,244.5,250.77,244.94,2542399.0,-0.018473,510143.0,,-0.018473,-0.01434,,0.0,0.0,0.0,124954426.42
18542,2023-10-26,3531,CAT,CATERPILLAR INC,,240.41,246.73,242.42999,3859150.0,-0.010247,510143.0,,-0.010247,-0.011833,,0.0,0.0,0.0,123673962.38857
18542,2023-10-27,3531,CAT,CATERPILLAR INC,,237.86,243.91499,238.56,3229943.0,-0.015963,510143.0,,-0.015963,-0.0048,,0.0,0.0,0.0,121699714.08
18542,2023-10-30,3531,CAT,CATERPILLAR INC,,239.17999,243.60001,242.16,4478283.0,0.015091,510143.0,,0.015091,0.01201,,0.0,0.0,0.0,123536228.88
18542,2023-10-31,3531,CAT,CATERPILLAR INC,,223.75999,230.53999,226.05,12093251.0,-0.066526,510143.0,,-0.066526,0.006475,2023-10-31,1.0,0.0,3.0,115317825.15
18542,2023-11-01,3531,CAT,CATERPILLAR INC,,223.92439,232.64999,231.83,4932814.0,0.025570,510143.0,,0.025570,0.010506,,0.0,0.0,0.0,118266451.69000001
18542,2023-11-02,3531,CAT,CATERPILLAR INC,,232.88,239.59,239.12,7749892.0,0.031445,510143.0,,0.031445,0.018859,,0.0,0.0,0.0,121985394.16
18542,2023-11-03,3531,CAT,CATERPILLAR INC,,238.17999,244.2393,240.75,3929453.0,0.006817,510143.0,,0.006817,0.009394,,0.0,0.0,0.0,122816927.25
18542,2023-11-06,3531,CAT,CATERPILLAR INC,,236.3607,242.92,238.28,2891529.0,-0.010260,510143.0,,-0.010260,0.001753,,0.0,0.0,0.0,121556874.04
18542,2023-11-07,3531,CAT,CATERPILLAR INC,,233.57001,237.14,234.92,4073958.0,-0.014101,510143.0,,-0.014101,0.00284,,0.0,0.0,0.0,119842793.55999999
18542,2023-11-08,3531,CAT,CATERPILLAR INC,,234.44501,237.78999,234.82001,2532451.0,-0.000426,510143.0,,-0.000426,0.001005,,0.0,0.0,0.0,119791784.36143
18542,2023-11-09,3531,CAT,CATERPILLAR INC,,233.82001,239.28,234.14999,2708931.0,-0.002853,510143.0,,-0.002853,-0.008084,,0.0,0.0,0.0,119449978.34857
18542,2023-11-10,3531,CAT,CATERPILLAR INC,,234.62,240.14999,239.67999,2525979.0,0.023617,510143.0,,0.023617,0.015616,,0.0,0.0,0.0,122271069.13857
18542,2023-11-13,3531,CAT,CATERPILLAR INC,,238.88,243.31,241.67,3035714.0,0.008303,510143.0,,0.008303,-0.000836,,0.0,0.0,0.0,123286258.80999999
18542,2023-11-14,3531,CAT,CATERPILLAR INC,,244.69,249.5499,247.86,3441793.0,0.025613,510143.0,,0.025613,0.019075,,0.0,0.0,0.0,126444043.98
18542,2023-11-15,3531,CAT,CATERPILLAR INC,,248.60001,252.925,251.09,3740063.0,0.013032,510143.0,,0.013032,0.001597,,0.0,0.0,0.0,128091805.87
18542,2023-11-16,3531,CAT,CATERPILLAR INC,,246.60001,252.92,248.21001,2625013.0,-0.011470,510143.0,,-0.011470,0.00119,,0.0,0.0,0.0,126622599.13143
18542,2023-11-17,3531,CAT,CATERPILLAR INC,,250.0,254.25999,253.07001,3438183.0,0.019580,510143.0,,0.019580,0.001282,2023-11-17,0.0,0.0,1.0,129101894.11143
18542,2023-11-20,3531,CAT,CATERPILLAR INC,,248.66,252.89999,250.45,2661794.0,-0.010353,510143.0,,-0.010353,0.00739,,0.0,0.0,0.0,127765314.35
18542,2023-11-21,3531,CAT,CATERPILLAR INC,,248.32001,249.85381,249.41,1765468.0,-0.004152,510143.0,,-0.004152,-0.002021,,0.0,0.0,0.0,127234765.63
18542,2023-11-22,3531,CAT,CATERPILLAR INC,,241.81,247.63,246.00999,3594076.0,-0.013632,510143.0,,-0.013632,0.004061,,0.0,0.0,0.0,125500274.32857
18542,2023-11-24,3531,CAT,CATERPILLAR INC,,246.7,248.89999,247.36,982235.0,0.005488,510143.0,,0.005488,0.000597,,0.0,0.0,0.0,126188972.48
18542,2023-11-27,3531,CAT,CATERPILLAR INC,,246.32001,248.215,247.39,1743468.0,0.000121,510143.0,,0.000121,-0.001954,,0.0,0.0,0.0,126204276.77
18542,2023-11-28,3531,CAT,CATERPILLAR INC,,246.00999,248.87,247.5,2150011.0,0.000445,510143.0,,0.000445,0.00098,2023-11-28,0.0,0.0,2.0,126260392.5
18542,2023-11-29,3531,CAT,CATERPILLAR INC,,248.31,251.58,249.45,2224796.0,0.007879,510143.0,,0.007879,-0.000946,,0.0,0.0,0.0,127255171.35
18542,2023-11-30,3531,CAT,CATERPILLAR INC,,247.84,251.5,250.72,3210495.0,0.005091,509085.0,,0.005091,0.003784,,0.0,0.0,0.0,127637791.2
18542,2023-12-01,3531,CAT,CATERPILLAR INC,,251.00999,257.44,256.76001,3731480.0,0.024091,509085.0,,0.024091,0.005874,,0.0,0.0,0.0,130712669.69085
18542,2023-12-04,3531,CAT,CATERPILLAR INC,,252.42,255.53,254.75,3028712.0,-0.007828,509085.0,,-0.007828,-0.005408,,0.0,0.0,0.0,129689403.75
18542,2023-12-05,3531,CAT,CATERPILLAR INC,,253.78,257.20001,255.19,2682372.0,0.001727,509085.0,,0.001727,-0.000569,,0.0,0.0,0.0,129913401.15
18542,2023-12-06,3531,CAT,CATERPILLAR INC,,255.5717,261.01001,255.97,3632822.0,0.003057,509085.0,,0.003057,-0.003906,2023-12-06,0.0,0.0,1.0,130310487.45
18542,2023-12-07,3531,CAT,CATERPILLAR INC,,255.80969,259.38,257.41,2162534.0,0.005626,509085.0,,0.005626,0.007968,,0.0,0.0,0.0,131043569.85000001
18542,2023-12-08,3531,CAT,CATERPILLAR INC,,257.0,261.64001,259.5,3258348.0,0.008119,509085.0,,0.008119,0.004095,,0.0,0.0,0.0,132107557.5
18542,2023-12-11,3531,CAT,CATERPILLAR INC,,259.5,262.23999,260.92001,2898544.0,0.005472,509085.0,,0.005472,0.003925,,0.0,0.0,0.0,132830463.29085
18542,2023-12-12,3531,CAT,CATERPILLAR INC,,259.12,262.48999,261.42999,2375743.0,0.001955,509085.0,,0.001955,0.004599,,0.0,0.0,0.0,133090086.45914999
18542,2023-12-13,3531,CAT,CATERPILLAR INC,,259.28,268.23001,267.97,3708327.0,0.025016,509085.0,,0.025016,0.013651,,0.0,0.0,0.0,136419507.45000002
18542,2023-12-14,3531,CAT,CATERPILLAR INC,,270.54999,285.45999,285.17001,6464060.0,0.064186,509085.0,,0.064186,0.002647,2023-12-14,1.0,0.0,1.0,145175774.54084998
