"TICKER","date","SICCD","COMNAM","market_cap","SHROUT","VOL","PRC","ASKHI","BIDLO","total","negative","positive","sprtrn","RET","next_week_return","last_week_return","last_week_volume","X2_week_ma","X3_week_ma","X4_week_ma","proper","Ask_minus_Bid","comp_size","dummy_negative","dummy_positive","dummy_total","move_avg_2","move_avg_3","move_avg_4","lasso_pred","pred_forest","log_pred"
"AAPL","2023-04-24",3571,"APPLE INC",-0.357619867482308,0.411490081682324,-0.682849077243467,-0.371418384928752,-0.47673929333698,-0.278772804544132,1,0,0,-0.427210727323432,-0.262231129398663,0.0257664608308128,0.395118454518091,-0.637777599974461,-0.485765837589178,-0.534519630945229,-0.603262840813927,"1",-1.01841232300909,"9","0","0","1","0","0","0",0.00950760941737166,0.0276502330073517,"Positive"
"AAPL","2023-05-01",3571,"APPLE INC",-0.305991566940427,0.442583322078634,-0.440824018715946,-0.324302217592579,-0.342770420422193,-0.340440140128701,3,0,1,0.17058236252261,0.617959502532762,0.0230572200071513,-0.269517206267987,-0.728473232232643,-0.376575065413399,-0.471979343832318,-0.527670062873784,"1",0.0500369965267242,"9","0","1","1","0","0","0",0.00578387634996086,0.0333223310304044,"Positive"
"AAPL","2023-05-08",3571,"APPLE INC",-0.141402448699871,0.442583322078634,1.09922026578445,-0.16793565864059,-0.117538909189906,-0.255011078906039,7,0,0,-0.630144331267385,0.523182151554433,-0.00686154304774833,0.603988547592123,-0.481990121805333,-0.270723594076481,-0.339738358467898,-0.434635278851478,"1",0.789732679282304,"9","0","0","1","0","0","0",0.00968354288242917,-0.00424136081155926,"Positive"
"AAPL","2023-05-15",3571,"APPLE INC",0.0379684267194429,0.442583322078634,-1.00212401176868,0.00247418901732879,-0.100573418733449,0.123479265186419,9,0,1,-0.262806962721461,-0.523465707183857,0.0123776915075291,0.509931012313061,1.08642146230465,-0.100734897400257,-0.204744729914247,-0.283142336071513,"1",-1.23336662398079,"9","0","1","1","0","0","0",0.00883005892173738,0.015570698638507,"Positive"
"AAPL","2023-05-22",3571,"APPLE INC",0.103791959107047,0.442583322078634,-0.466962652893266,0.065009302927297,0.00472962547904698,0.0906711111446818,5,0,0,0.509269255762876,0.14958028786931,0.0070606267181752,-0.528767757823915,-1.05362914551714,0.0204427935628747,-0.0641841024643541,-0.159948048056241,"1",-0.481058181506447,"9","0","0","1","0","0","0",0.00707643193827183,0.00434454464429993,"Positive"
"AAPL","2023-05-29",3571,"APPLE INC",0.0507589466269644,0.442583322078634,-0.569695633702527,0.0146257188786365,-0.0315414230830339,0.0963230073143146,1,0,0,-0.0705892136808089,-0.0364265489219807,0.0236568469506173,0.139166582719313,-0.508610224258959,0.0267640048925882,0.00172954359973405,-0.0642758737559016,"1",-0.70862524219693,"9","0","0","1","1","0","0",0.0051060467668688,-0.0174798035477609,"Positive"
"AAPL","2023-06-05",3571,"APPLE INC",0.417524531763754,0.442583322078634,1.80134750497825,0.36306839299293,0.505562604091929,0.438605573332672,7,0,4,0.653394182556672,0.544158896323891,0.0234445198572792,-0.0454275680250328,-0.613235525487659,0.18181398777964,0.131921805821825,0.0856153176017692,"1",0.281109708978651,"9","0","1","1","0","0","0",0.00525870871817261,0.00392589068189789,"Positive"
"AAPL","2023-06-12",3571,"APPLE INC",0.504163383688405,0.442583322078634,-0.210850690428023,0.445378932667904,0.443492309697785,0.481037226257835,13,1,7,0.598127624937626,0.536731059244309,0.00614784257840539,0.530748442752157,1.8014817411251,0.405891295443234,0.269253970428278,0.210637941213625,"1",-0.291364171991581,"9","1","1","1","0","0","0",0.00425311170564969,0.00961021560150171,"Positive"
"AAPL","2023-06-19",3571,"APPLE INC",0.750171535668626,0.442583322078634,0.858554097610256,0.67909698529799,0.62484813752511,0.746941685500155,2,0,0,0.655347242188464,-0.0683584694905981,0.00189332173004608,0.523377018662454,-0.247780732014885,0.570288991946731,0.509160814195983,0.383981880917011,"1",-0.797132675622029,"9","0","0","1","0","0","0",0.00775259254763754,-0.0207370056637092,"Positive"
"AAPL","2023-06-26",3571,"APPLE INC",0.812706938263968,0.442583322078634,-0.678785608218283,0.73850823812589,0.686859345211112,0.779195399277002,1,0,0,-1.24369665708829,-0.217194339734353,0.0388090298412815,-0.0771169718162157,0.84132227271204,0.722774506765106,0.64471308383113,0.588318576426538,"1",-0.642273907235222,"9","0","0","1","0","0","0",0.0122533959087179,0.0276502330073517,"Positive"
"AAPL","2023-07-03",3571,"APPLE INC",1.09535660096319,0.126194727643133,-0.468233519115515,1.02980402092233,1.06302521981464,0.953442396402616,1,0,0,1.36891932125097,1.07422759430529,-0.0200034434910215,-0.224822462334121,-0.724334914942086,0.905211888090894,0.85571931604538,0.776523915507294,"1",0.416723745243168,"9","0","0","1","0","0","0",0.00499696038732968,0.0333223310304044,"Positive"
"AAPL","2023-07-10",3571,"APPLE INC",1.05668941283026,-0.348388164010128,-0.731610527246888,1.02645059693356,0.975272682970895,1.03066800472641,1,0,0,-0.805781059884392,-0.983208709709191,0.0285246024137789,1.05679137121628,-0.509904499576163,1.05499915945294,0.981131072505308,0.940548132936573,"1",-0.488929302233205,"9","0","0","1","1","0","0",0.00720028591025853,0.0276502330073517,"Positive"
"AAPL","2023-07-17",3571,"APPLE INC",1.05707971330965,-0.348388164010128,-0.85173052050786,1.02682331423713,1.05366553423489,1.00605821178519,0,0,0,1.17126199493841,0.714447548399207,-0.00639153774246581,-0.985019100923975,-0.778132858136306,1.05344859939309,1.08522701075893,1.03870390698534,"0",0.0721646451561711,"9","0","0","0","1","1","1",0.00205087382198265,0.0227311744826432,"Positive"
"AAPL","2023-07-24",3571,"APPLE INC",1.21607837634828,-0.40176019649303,0.181021250743721,1.18250204425519,1.28240656192401,1.26800238342116,0,0,0,0.148057376696837,-0.507023515189926,0.0191962984074965,0.699743785361598,-0.900465437017204,1.13462637602587,1.14035851557893,1.16403394985679,"1",-0.155434026460927,"9","0","0","0","0","0","0",0.010449267163996,-0.00880938509534041,"Positive"
"AAPL","2023-07-31",3571,"APPLE INC",1.2935896151374,-0.481818245217372,-1.18689344616983,1.26240472410878,1.22214981995797,1.34268209256945,1,1,0,0.175192757320083,0.388115560812697,-0.0895905918033971,-0.512450441106677,0.151309409877244,1.25717554424974,1.22554957316914,1.22969219936355,"1",-0.898290801877853,"9","1","0","1","0","0","0",0.00563063144339352,-0.0053241029554647,"Positive"
"AAPL","2023-08-07",3571,"APPLE INC",0.892684817088403,-0.481818245217372,1.05573995855639,0.879226918107241,1.19465402508026,0.482734492374842,4,0,0,-1.08184845116249,-3.41757538600547,0.00476527116164438,0.375890226275285,-1.24180199497401,1.09941218561856,1.17226000695837,1.18813407462335,"0",3.75799552719596,"9","0","0","1","1","1","1",0.00728110641965582,0.0240113732534797,"Negative"
"AAPL","2023-08-14",3571,"APPLE INC",0.329138632335915,-0.481818245217372,-0.254534686192738,0.340599314484489,0.270326718642545,0.437473496832629,2,0,2,-0.587284184480298,-0.116724954771102,-0.020171014066633,-3.40089723187388,1.04214025674225,0.619890111804394,0.868291668722909,0.994427581151732,"0",-0.983643464826921,"9","0","1","1","1","1","1",0.00373324695847304,0.0114289085524289,"Positive"
"AAPL","2023-08-21",3571,"APPLE INC",0.150905547950756,-0.481818245217372,-0.496644535699957,0.170247244457021,0.185499851377167,0.177792346686001,1,0,0,-1.33800255382884,-0.989070829872032,0.0247388779880184,-0.125116122970328,-0.292269378014968,0.251079731813877,0.473969043980272,0.708689501691681,"0",0.00893963083653161,"9","0","0","1","1","1","1",0.00661159805718377,0.0304613843176398,"Positive"
"AAPL","2023-08-28",3571,"APPLE INC",0.332976765832947,-0.481818245217372,-0.786403777738687,0.344267735465458,0.30659835222154,0.396173920407508,0,0,0,0.180028178280552,0.582011579815723,0.0514443609505504,-0.990836699414911,-0.538838841254418,0.252988040029527,0.280822439246361,0.449518885885771,"0",-0.556895955544854,"9","0","0","0","0","0","1",0.00977767118247073,0.0276502330073517,"Positive"
"AAPL","2023-09-04",3571,"APPLE INC",0.846866858584221,-0.481818245217372,-0.307088559364373,0.835434913370604,0.79625750780965,0.604371331671605,0,0,0,0.782391859820817,1.51624928570004,-0.0533078122049,0.568313642414198,-0.833935389055251,0.599017871426441,0.459482454678462,0.437157330937704,"1",0.925659663720287,"9","0","0","0","0","0","0",0.00775393025812899,0.00434454464429993,"Positive"
"AAPL","2023-09-11",3571,"APPLE INC",0.503053936478579,-0.481818245217372,1.09490887427415,0.506824525546523,0.7997676092834,0.267180564004266,1,0,0,-0.582432676266801,-2.14829518527801,-0.00775127093094563,1.49545599312556,-0.345791282743168,0.683579719597866,0.581003425216768,0.484079185569735,"1",2.8286406069448,"9","0","0","1","1","1","0",0.0061165761627589,0.0304613843176398,"Negative"
"AAPL","2023-09-18",3571,"APPLE INC",0.161460295125927,-0.481818245217372,1.86636189996651,0.180335287516532,0.223525950676125,0.269444151248982,8,0,5,-0.653411224536195,-0.554591050905435,-0.0106188143380622,-2.14125696944204,1.08203065584768,0.342797676159363,0.521815739960684,0.486926826351392,"0",-0.297683196221619,"9","0","1","1","1","1","1",0.00446671494936261,-0.00538306345165841,"Positive"
"AAPL","2023-09-25",3571,"APPLE INC",0.163019416917425,-0.481818245217372,-0.285310562822906,0.181825468901896,0.19807830000835,0.285285301674376,0,0,0,-1.66909831258124,-0.654906299947998,-0.0132313496173687,-0.559656710563633,1.86769368792413,0.173733554813622,0.285830548720992,0.441072816787533,"0",-0.523698160415382,"9","0","0","0","0","1","1",0.0144259027432375,0.0114289085524289,"Positive"
"AAPL","2023-10-02",3571,"APPLE INC",-0.114971470083048,-0.811268035927113,-0.0466585845604534,-0.062582964317055,-0.0648873870836593,-0.0677460506629845,0,0,0,-0.859101466126123,-0.746300601609028,0.030157867558525,-0.659210084639325,-0.323612139975579,0.0473677701584511,0.0802464089477468,0.187581399663673,"0",0.0279093478972862,"9","0","0","0","1","1","1",0.00752673052952359,0.0304613843176398,"Positive"
"AAPL","2023-10-09",3571,"APPLE INC",0.0834504367692669,-1.30544272199172,-0.69336198591619,0.159929695809888,0.160344124148627,0.113296234239752,1,0,0,0.366592923925811,0.77158405044522,-0.00150893139620312,-0.749910264208103,-0.0805642412594589,0.0359776151309129,0.0728789856309599,0.0896603402196183,"0",0.233377209792293,"9","0","0","1","0","0","0",0.0076596148045147,0.0334082751241965,"Positive"
"AAPL","2023-10-16",3571,"APPLE INC",0.310351423000856,-1.30544272199172,-0.673280438957735,0.377971582504429,0.35281468829258,0.435209909587913,0,0,0,0.242230980955961,-0.336215334784856,-0.0320056694099233,0.756446346695517,-0.739179786525228,0.265153564538938,0.143697390293153,0.145448878216873,"0",-0.525278706746046,"9","0","0","0","0","0","0",0.0101675155309921,-0.00083001405556817,"Positive"
"AAPL","2023-10-23",3571,"APPLE INC",0.0469440426806813,-1.29491000422906,-0.0236070869368544,0.124162476607278,0.123488058674252,0.0629428745911466,4,0,1,-2.20343242426349,-1.40308248707963,-0.015666518133977,-0.342939515884937,-0.718728341593755,0.246547499801705,0.211121689257329,0.129171837418973,"1",0.315571941172669,"9","0","1","1","1","1","1",0.00643453645639791,0.0333223310304044,"Positive"
"AAPL","2023-10-30",3571,"APPLE INC",-0.242978127390597,-1.27911092758509,-0.213628427074144,-0.155439985036006,-0.154394974664282,-0.178068348268411,0,0,0,-0.892035269159431,-0.831490083169415,0.0524990002311707,-1.4017040179439,-0.0570881397812051,-0.0309325609496291,0.0972577066061724,0.102960268187683,"0",0.160675239673932,"9","0","0","0","1","1","1",0.00784469453070185,0.0304613843176398,"Positive"
"AAPL","2023-11-06",3571,"APPLE INC",0.0940912079525062,-1.27911092758509,0.420986506567052,0.168412804690225,0.182574181798797,-0.0519054659929626,7,0,3,2.38488848458034,1.55314372357426,0.0324039811280918,-0.834452748088067,-0.250609633999867,-0.00791359309833522,0.0215966697638431,0.105354870060454,"0",1.27654094912998,"9","0","1","1","0","0","0",0.00127325803698804,0.0269097816436989,"Positive"
"AAPL","2023-11-13",3571,"APPLE INC",0.572908639008039,-1.27911092758509,-0.212474271277034,0.628455723334954,0.599984333735802,0.574386296937823,0,0,0,0.334391966445288,0.850159824241629,0.035985229294685,1.53207022486062,0.395694776457349,0.39986801873369,0.203671361733219,0.176061235049175,"1",0.0326509868893138,"9","0","0","0","0","0","0",0.0101006055031744,0.0334082751241965,"Positive"
"AAPL","2023-11-20",3571,"APPLE INC",0.906756426721316,-1.27911092758509,-0.480328912747462,0.949213282858491,0.912383364899543,0.989084984859754,6,0,0,1.45139314250809,0.97544260141718,-0.00867141298922858,0.834425352646265,-0.249434218889877,0.806039495508756,0.602505581286959,0.408955594139589,"1",-0.596406452719058,"9","0","0","1","0","0","0",0.0052844880145782,0.00084801897220052,"Positive"
"AAPL","2023-11-27",3571,"APPLE INC",0.976407330498261,-1.27911092758509,-1.87281757290923,1.01613316292458,0.972347013392525,1.13618081591161,2,0,0,-0.201591450321237,-0.586780373481028,-0.00189775207076104,0.958756631294711,-0.522222687876098,1.0077088368492,0.908574369840538,0.739665867197295,"1",-1.09427854688146,"9","0","0","1","0","0","0",0.00924627113399649,-0.0053241029554647,"Positive"
"AAPL","2023-12-04",3571,"APPLE INC",0.955556788167686,-1.27911092758509,-1.22657215378533,0.996100173883356,0.923206177776939,1.05420908576929,1,0,1,-0.00498601325427733,-0.349817445464113,0.0197957268099482,-0.591601561443198,-1.94036070333453,1.03209934159586,1.0413121182086,0.973304472135246,"1",-0.90179961473194,"9","0","1","1","1","1","0",0.000260584652658189,-0.00083001405556817,"Positive"
"AAPL","2023-12-11",3571,"APPLE INC",1.17641201431238,-1.27911092758509,-0.44406829593578,1.20829562927763,1.15136335858759,1.20859750357056,0,0,0,0.394038356921736,0.409085360023373,0.0140281552727337,-0.356438321157269,-1.28221157623931,1.13206202722646,1.13485360171064,1.13698099029193,"1",-0.531597730976084,"9","0","0","0","0","0","0",0.00893107994280264,0.00434454464429993,"Positive"
"AAPL","2023-12-18",3571,"APPLE INC",1.35944388495131,-1.27911092758509,1.21893042144884,1.38415078932918,1.36372391273255,1.29578040644746,0,0,0,1.16405456234793,0.20731844912306,-0.0116899949786214,0.396700763905778,-0.485294157945633,1.33392549420187,1.26772608493686,1.2597546316803,"1",0.128751364886974,"9","0","0","0","0","0","0",0.00841024236213868,-0.0127144447234785,"Positive"
"AAPL","2023-12-25",3571,"APPLE INC",1.24994073673215,-1.27911092758509,-1.20185163289468,1.27894127806206,1.25023004673106,1.36644381820754,1,0,0,-0.0755543313453942,-0.692379404090236,-0.00552708373644006,0.19646623377534,1.20833665446455,1.37067527637646,1.36984564980072,1.33393979346059,"1",-0.879327407002414,"9","0","0","1","1","1","1",0.00504464384794434,-0.0053241029554647,"Positive"
"ABBV","2023-01-30",2834,"ABBVIE INC",-0.11442669418179,0.909954957377372,-0.310518139508861,-0.13674287533575,-0.262631998092411,0.044967817161305,0,0,0,-0.266249523617276,-0.773179357210705,-0.00432552300668954,-1.28204733952566,0.993554838845792,0.0811902522483578,0.454645199488522,0.962633778271918,"0",-0.798714411002108,"2","0","0","0","1","1","1",0.00550772131082569,0.0131256423743526,"Positive"
"ABBV","2023-02-06",2834,"ABBVIE INC",-0.255143561557463,0.909954957377372,0.0699762167881268,-0.27924650775942,-0.390626115702752,-0.18918943757184,3,0,0,1.03616599259237,-0.179751644402169,0.0600602758181925,-0.765624175200378,-0.340388878915337,-0.186778572544115,-0.0106219180531984,0.308558501501881,"0",-0.534362149162895,"2","0","0","1","1","1","1",-0.000477347338204137,0.0186983607511981,"Positive"
"ABBV","2023-02-13",2834,"ABBVIE INC",0.131048663447694,0.909954957377372,1.1657523481473,0.111849427670186,0.357160916305265,-0.160884558950918,5,0,0,0.111503421952559,2.33457170220601,-0.0157419561565453,-0.178043122646286,0.0435869100926655,-0.0571291442642056,-0.0548855698066848,0.0564514744020971,"0",1.3407527859038,"2","0","0","1","0","0","0",0.00546488910563836,-0.0229809461458669,"Positive"
"ABBV","2023-02-20",2834,"ABBVIE INC",0.427663775949197,0.909954957377372,-0.462801314360416,0.412230837173666,0.384903483669082,0.475975210019834,1,0,0,-1.01044774978453,-0.625573625764011,0.0196290661589755,2.31150821877889,1.1493891319957,0.303500052034536,0.143134637356625,0.106287998396003,"1",-0.212541290419538,"2","0","0","1","0","0","0",0.0104627429255696,0.0221672231896264,"Positive"
"ABBV","2023-02-27",2834,"ABBVIE INC",0.587079447640846,0.909954957377372,0.611835750434792,0.573670703658684,0.478849904969283,0.548023991963996,3,0,2,-1.54157550498173,0.755696605008433,0.00648168275663075,-0.619472707760488,-0.49406540853679,0.544355716813414,0.450790248271266,0.305560736675918,"1",-0.151788773692294,"2","0","1","1","0","0","0",0.00744745812109736,-0.00463971200479989,"Positive"
"ABBV","2023-03-06",2834,"ABBVIE INC",0.940506692010904,1.33858692570821,-0.103396643704729,0.92095911460738,0.695117088853922,0.959731317359231,1,0,0,0.673697040112796,0.242279459633985,-0.0214459333713202,0.748188758903716,0.590404329379401,0.809674994689564,0.742644055064237,0.642221335430965,"1",-0.639447583501892,"2","0","0","1","0","0","0",0.00614680472962226,-0.0207370056637092,"Positive"
"ABBV","2023-03-13",2834,"ABBVIE INC",0.331716612055297,1.33858692570821,0.316616464229673,0.304759079424953,0.59549479047624,0.2141550827763,7,0,0,-2.85024405761102,-0.848319065618479,0.0274435781430955,0.239829981301822,-0.131372270769291,0.669428342165926,0.70387793703588,0.696332962351455,"1",1.00415100403669,"2","0","0","1","1","1","1",0.00779435779143464,0.0349400585134706,"Negative"
"ABBV","2023-03-20",2834,"ABBVIE INC",0.905570178973034,1.33858692570821,4.33691000850684,0.885597367969428,0.679983518356959,0.842653333285354,5,0,1,1.12538386564699,1.06086032562114,0.00909525945062439,-0.840023580556582,0.292483857038646,0.650985976174891,0.816392946915364,0.829113426563945,"0",-0.380024485317139,"2","0","1","1","0","0","0",0.00309934041478566,0.0190467042960451,"Positive"
"ABBV","2023-03-27",2834,"ABBVIE INC",1.10763086444091,1.33858692570821,-0.583552601333365,1.09011745723135,1.033070739351,1.11926790594988,9,0,3,0.122189821253718,0.34434197993807,0.0182810819972323,1.05034589833072,4.34956212944987,1.06057735710757,0.877410021661403,0.973977998136279,"0",-0.16656641289623,"3","0","1","1","0","0","0",0.00821451784037846,0.00929972902027462,"Positive"
"ABBV","2023-04-03",2834,"ABBVIE INC",1.43770788381776,1.33858692570821,-0.775776962708626,1.42421204525051,1.20078716932317,1.47307888871141,3,1,0,1.78967292122935,0.703056611242926,0.00536080484059909,0.340886945464779,-0.615921541017714,1.34148341947665,1.28120769566853,1.11514167025893,"1",-0.632883027775534,"3","1","0","1","0","0","0",-0.000212976857624993,-0.0205154265040072,"Negative"
"ABBV","2023-04-10",2834,"ABBVIE INC",1.70631892694726,1.33858692570821,-0.442730443903973,1.6960925171512,1.41768360507665,1.81402273096894,4,0,0,-0.443339736256548,0.198508169001387,0.00847226604720674,0.696067393022785,-0.809904709503962,1.65752023606553,1.57356125229366,1.50541408648802,"1",-0.938284287403419,"3","0","0","1","0","0","0",0.00720111646136965,0.00590012990928693,"Positive"
"ABBV","2023-04-17",2834,"ABBVIE INC",1.83505120933906,1.33858692570821,-0.986874178878796,1.82639167863676,1.58035593189176,2.01215816790079,4,0,1,0.325411740393216,0.320013527273279,0.0179923309165821,0.196489940945716,-0.473810894397361,1.86727073478916,1.83914259167191,1.76930918082196,"1",-1.0203855669006,"3","0","1","1","1","1","0",-0.00156371190388423,-0.0205154265040072,"Negative"
"ABBV","2023-04-24",2834,"ABBVIE INC",1.83061968116621,1.33858692570821,-0.47569743704297,1.82190621163273,1.69132620134703,1.73682889404273,2,0,2,-0.427210727323432,0.69178062186813,-0.0632003359765397,0.316798185342445,-1.02293341491022,1.93288689973906,1.98259478149475,1.97457770783748,"1",-0.028641780326279,"3","0","1","1","1","1","1",-0.000735418252121693,0.00590012990928693,"Negative"
"ABBV","2023-05-01",2834,"ABBVIE INC",1.08416595274898,1.33858692570821,1.44982633786318,1.06636693979326,1.92335494657168,0.289420328200117,5,1,0,0.17058236252261,-2.47886603731202,-0.0407251062854466,0.684902498693745,-0.507079527669512,1.53650788205365,1.75544658397096,1.87420128464824,"0",4.2700092681034,"3","1","0","1","1","1","1",0.0000935014300009549,-0.0238193522668758,"Negative"
"ABBV","2023-05-08",2834,"ABBVIE INC",0.127569090587219,1.33858692570821,-0.185424250821581,0.0981267540095852,0.513528114174055,0.185208198044841,3,0,0,-0.630144331267385,-1.60118810577942,-0.00583290530326153,-2.45450582529748,1.4360623310396,0.637497661467064,1.13204445995418,1.42596799813151,"0",0.864581127635389,"2","0","0","1","1","1","1",0.00518566502675736,0.0221672231896264,"Positive"
"ABBV","2023-05-15",2834,"ABBVIE INC",-0.136544721886677,1.33858692570821,-0.767648573670334,-0.169201748699345,-0.258220929881565,0.0312167924931056,10,0,1,-0.262806962721461,-0.238616278680344,-0.011528870187631,-1.58547508796854,-0.214150410948978,-0.00689386685711837,0.413832272730898,0.86619918385638,"0",-0.752128724391707,"2","0","1","1","1","1","1",0.000220255403867223,0.0095778716133029,"Positive"
"ABBV","2023-05-22",2834,"ABBVIE INC",-0.488261583989763,1.33858692570821,-0.335113842854832,-0.525199571163826,-0.505380723551605,-0.564872371994988,2,0,1,0.509269255762876,-0.46104882982695,-0.0506558086966704,-0.236327801674313,-0.801701947642479,-0.331979964509224,-0.160261391559991,0.207830298182024,"0",0.125702451359116,"2","0","1","1","1","1","1",-0.0015460805461519,0.00798944481708111,"Negative"
"ABBV","2023-05-29",2834,"ABBVIE INC",-1.01694501991174,1.33858692570821,0.261683135049197,-1.06031793550912,-0.772716929849874,-1.00488328942575,2,0,1,-0.0705892136808089,-1.98899096567201,-0.00508944677456069,-0.456568868453044,-0.365209627087235,-0.796727676943833,-0.578123763069798,-0.388709986365806,"0",0.552612028361304,"1","0","1","1","1","1","1",0.00110316860736205,-0.00205620972826286,"Positive"
"ABBV","2023-06-05",2834,"ABBVIE INC",-1.53361694926073,-0.568102395876633,1.78533011366191,-1.54173248453486,-1.54320368709044,-1.77683452454181,5,0,0,0.653394182556672,-0.209583554538307,0.0063564178483686,-1.96945717657163,0.237047900983504,-1.3268845219171,-1.07320907308543,-0.848694494715036,"0",0.516488910307278,"1","0","0","1","1","1","1",0.000962744942839364,-0.0168738748882415,"Positive"
