TICKER,date,SICCD,COMNAM,market_cap,SHROUT,VOL,PRC,ASKHI,BIDLO,total,negative,positive,sprtrn,RET,next_week_return,last_week_return,last_week_volume,2_week_ma,3_week_ma,4_week_ma,proper?,Ask_minus_Bid,comp_size,dummy_negative,dummy_positive,dummy_total
AAPL,2023-01-16,3571.0,APPLE INC,-2.6106065680609727,1.609301328708074,1.63693461208744,-2.5712495781583007,-2.6863664681478534,-2.6046652855110652,5.0,1.0,1.0,1.2674604273031083,1.1527858663808783,0.0471205417392202,-0.20027221556008837,2.1471857744501492,-2.6831422939163176,,,False,0.06696656314874586,9,1,1,1
AAPL,2023-01-30,3571.0,APPLE INC,-1.9273563324941778,1.4688280814991121,1.4355784093694637,-1.9209842579610863,-1.9034291580774172,-1.9475604819823966,3.0,0.0,0.0,-0.2022645433502278,0.2089796870261201,0.06104957940548128,1.3731957349802062,0.8301312066230753,-2.056373342166374,-2.4209601965184313,-2.5147916192982405,True,0.8632142358256047,9,0,0,1
AAPL,2023-02-13,3571.0,APPLE INC,-1.3264876552642177,1.4688280814991121,1.500143311006501,-1.3557491715561938,-1.3946153091283116,-1.3076670297154704,1.0,0.0,0.0,0.15903455757149174,0.29994552641422195,-0.008450191217153624,1.8556474058577288,2.8253811518306855,-1.3959765334741885,-1.7123789875691686,-1.8312757921977045,True,-0.3213270550084828,9,0,0,1
AAPL,2023-02-20,3571.0,APPLE INC,-1.2439045969404463,1.4688280814991121,1.3688157523615423,-1.2780635742266564,-1.324653404897808,-1.2074717630363532,1.0,0.0,0.0,-0.9140476099684623,-0.7269383498392498,-0.030349761219707005,0.2785269623135064,0.3734803659638388,-1.2611688767777842,-1.4829940177015561,-1.55739972621776,True,-0.5818327519192492,9,0,0,1
AAPL,2023-02-27,3571.0,APPLE INC,-1.6051667925069142,1.4688280814991121,-0.10395238544120969,-1.6179016720739254,-1.6445701124245582,-1.5227966266649215,6.0,1.0,2.0,-1.4220409497367266,-1.665274829714743,0.03995320778537215,-0.5515742031204587,0.3012261217447852,-1.3907776995035033,-1.5069593937768357,-1.4778285749154811,False,-0.5327750480859963,9,1,1,1
AAPL,2023-03-06,3571.0,APPLE INC,-1.5775391061865478,1.4688280814991121,1.3140882790471027,-1.5919124031101126,-1.3265614568313673,-1.634683318379694,0.0,0.0,0.0,0.6967406196084623,1.3470144733779832,-0.02184268654694488,-1.3100963919736681,-0.5090664764335467,-1.5459453105127294,-1.5912190810514317,-1.48864019797099,False,2.8194325689926623,9,0,0,0
AAPL,2023-03-13,3571.0,APPLE INC,-1.4368646665278413,1.4688280814991121,1.142692391358177,-1.4595804442834146,-1.4388185122557646,-1.4066568871151495,1.0,0.0,1.0,-2.6737076197510325,-1.3007700242986158,0.046055137739088314,1.1249451146127343,0.27111597378228786,-1.4676709171504914,-1.6559817225744602,-1.5159000086522993,False,0.1286020311448498,9,0,1,1
AAPL,2023-03-27,3571.0,APPLE INC,-0.8957893762505861,1.4688280814991121,1.6798593573286233,-0.9505927901734811,-0.9551273470985217,-0.8577137471353197,0.0,0.0,0.0,0.16925548769230161,-0.12529204422537743,0.04984922872252806,1.3362939796444266,1.5235171243822234,-1.0276959909790293,-1.2819867714577282,-1.3230949310670017,True,-0.522841612613902,9,0,0,0
AAPL,2023-04-03,3571.0,APPLE INC,-0.6926782761559233,1.0807371365220015,0.10506872971695126,-0.7336390182884659,-0.6911807989734842,-0.8921358349676881,3.0,0.0,0.0,1.7641077632041569,1.7710318148080835,-0.024913879831666708,-0.06522193776865724,0.4723571534029987,-0.7916937921385496,-1.0229811797255353,-1.0977642636436102,True,1.7921649388395193,9,0,0,1
AAPL,2023-04-10,3571.0,APPLE INC,-0.623217998726645,0.4986007190563357,-0.8197843214864927,-0.630058504341139,-0.656199210840921,-0.6401124772064574,0.0,0.0,0.0,-0.3716412096581201,-1.4323622288700812,0.019750149842870934,1.467707619141978,-0.3940665262524395,-0.6332208752374612,-0.8157139863696269,-0.8799819862537771,True,0.04730612678635824,9,0,0,0
AAPL,2023-04-17,3571.0,APPLE INC,-0.6656610373922512,0.4986007190563357,-0.31274569381728257,-0.6702347439705852,-0.6892714750053022,-0.6585532107011821,0.0,0.0,0.0,0.3636256376376002,0.48136887986738464,0.0006059307250674273,-1.1218170491225528,-0.9029053329575069,-0.601873650496556,-0.7156862168369255,-0.7380130433250026,True,-0.060821358097702415,9,0,0,0
AAPL,2023-04-24,3571.0,APPLE INC,-0.47584270759424335,0.5194585396834834,-0.46685838066503427,-0.4919512465753869,-0.5722449257643191,-0.4059151618234629,1.0,0.0,0.0,-0.3562147345117712,-0.3389083755705253,0.0257664608308128,0.42518399006611185,-0.623941091102157,-0.533593092220188,-0.6294554520872939,-0.6176015206625268,True,-1.1765560367725045,9,0,0,1
AAPL,2023-05-01,3571.0,APPLE INC,-0.4190740588377137,0.5507452706241959,-0.048027027216733624,-0.44034949027172743,-0.42659696150263804,-0.4729164935209589,3.0,0.0,1.0,0.21554018740627204,0.7391512963076803,0.02305722000715127,-0.23790277316388117,-0.7087313348837841,-0.4199372734312421,-0.5617699699168369,-0.5406014339010847,True,0.4847508358495629,9,0,1,1
AAPL,2023-05-15,3571.0,APPLE INC,-0.04086784516357662,0.5507452706241959,-1.0193728754982507,-0.0824630692613256,-0.16328579467147494,0.031130222001499102,9.0,0.0,1.0,-0.19897193062248353,-0.6588691351986607,0.012377691507529098,0.5397289833882906,0.9879916467669191,-0.13281740491392413,-0.27254994022582774,-0.2915213406379132,True,-1.5107834549331638,9,0,1,1
AAPL,2023-05-22,3571.0,APPLE INC,0.03150937722813697,0.5507452706241959,-0.0932606885424762,-0.013974440180361496,-0.04880267865792727,-0.004515715843803146,5.0,0.0,0.0,0.5394748422031777,0.16547927100260726,0.0070606267181752,-0.49654915529374577,-1.0127156444693544,-0.006684496327133115,-0.12042537728687971,-0.16603354770085052,True,-0.341036642461778,9,0,0,1
AAPL,2023-05-29,3571.0,APPLE INC,-0.02680384297054552,0.5507452706241959,-0.27104307875405886,-0.06915468027149273,-0.08823575195148144,0.0016250484099411718,1.0,0.0,0.0,-0.015126640402911977,-0.062342364633642844,0.023656846950617316,0.16982860029815944,-0.5031840821607217,-0.00010479700730426882,-0.049089009620291404,-0.06858024696866723,True,-0.6948753458939172,9,0,0,1
AAPL,2023-06-12,3571.0,APPLE INC,0.47174360023481715,0.5507452706241959,0.34994845899883387,0.40260742648855846,0.4282103047318593,0.41961562231480304,13.0,1.0,7.0,0.6244627933726334,0.639662497243127,0.006147842578405394,0.5604978999286698,1.6564928066369937,0.39452582767039795,0.2404446759154566,0.21145163149113014,True,-0.04608586104409253,9,1,1,1
AAPL,2023-06-26,3571.0,APPLE INC,0.811007153207717,0.5507452706241959,-0.45982643016425745,0.7236434495967298,0.6927935061853958,0.7435633729255055,1.0,0.0,0.0,-1.137136857817205,-0.28374720374412876,0.03880902984128154,-0.04595091708016201,0.7588513947085135,0.7243670782229518,0.6467928444181522,0.5961635374689536,True,-0.5917072060822655,9,0,0,1
AAPL,2023-07-03,3571.0,APPLE INC,1.1217987007603525,0.2323878173435038,-0.09545995924260389,1.0426713936333678,1.101752637278238,0.9328820898935067,1.0,0.0,0.0,1.3616809941621606,1.2979895882188688,-0.020003443491021455,-0.1933121879198565,-0.704862472368849,0.9142647182809742,0.8751585783746951,0.787872690553127,True,1.0549034903589294,9,0,0,1
AAPL,2023-07-10,3571.0,APPLE INC,1.0792816316629432,-0.24514836257754344,-0.5512414781231525,1.0389987144399075,1.0063500406002808,1.0167874272945019,1.0,0.0,0.0,-0.7182956193704851,-1.2219635064295706,0.028524602413778855,1.085314913723494,-0.5043940844169919,1.0701771148286376,1.010887971341963,0.9549505426600163,True,-0.35327526409736787,9,0,0,1
AAPL,2023-07-17,3571.0,APPLE INC,1.0797107922316906,-0.24514836257754344,-0.759112595518101,1.0394069154578707,1.0915769963165676,0.9900489784182686,0.0,0.0,0.0,1.1726330591961145,0.8573300945058565,-0.006391537742465814,-0.951737229249546,-0.7551575153032518,1.0685631490175005,1.1235478918178905,1.0549336802538731,False,0.5191565994837587,9,0,0,0
AAPL,2023-07-24,3571.0,APPLE INC,1.254540084694563,-0.298852524600156,1.028094170430244,1.2099066895744184,1.3402591289731314,1.2746503506623936,0.0,0.0,0.0,0.19399632594187036,-0.6387306976115217,0.01919629840749648,0.7290994080080044,-0.8695247557919543,1.153060460345347,1.183215070508451,1.1825969893408748,True,0.16526874496071184,9,0,0,0
AAPL,2023-07-31,3571.0,APPLE INC,1.3397686946491707,-0.37940876763406567,-1.3391217178575214,1.2974163247362935,1.274749345920934,1.3557895780391809,1.0,1.0,0.0,0.21994976651017215,0.457637865688446,-0.08959059180339712,-0.48026986520293813,0.11376675947854431,1.280620928861547,1.2754148040848907,1.249477596806148,True,-0.9897818913298012,9,1,0,1
AAPL,2023-08-14,3571.0,APPLE INC,0.27929258927875583,-0.37940876763406567,0.2743520427373136,0.2878524999149773,0.23994854460338008,0.37228379165389563,2.0,0.0,2.0,-0.5093158468405302,-0.16069205153282215,-0.02017101406663302,-3.3619852865311195,0.9465936861254212,0.6172755180401867,0.8887652596401525,1.0098330631900991,False,-1.1224947518850272,9,0,1,1
AAPL,2023-08-21,3571.0,APPLE INC,0.08331380907377585,-0.37940876763406567,-0.14462604395011266,0.10128244338509024,0.147726670498665,0.09014118387573339,1.0,0.0,0.0,-1.2273350577348203,-1.2291434457631618,0.024738877988018437,-0.09383820880165117,-0.30092965561090723,0.23338368468814827,0.46200167701957606,0.7187754051834888,False,0.42084950256270054,9,0,0,1
AAPL,2023-08-28,3571.0,APPLE INC,0.28351286478824955,-0.37940876763406567,-0.6460627805243763,0.29187016468232946,0.2793822539142475,0.3274119548411826,0.0,0.0,0.0,0.22457457027698352,0.6951221912898333,0.05144436095055038,-0.957541270141009,-0.531444448623906,0.2353700277501999,0.25296488370587106,0.45477981662510386,False,-0.4589550246543022,9,0,0,0
AAPL,2023-09-04,3571.0,APPLE INC,0.8485681904267971,-0.37940876763406567,0.18340604746169104,0.8297978114236476,0.8117287433772478,0.5536176710186819,0.0,0.0,0.0,0.8007010019057237,1.8393788535674702,-0.053307812204899996,0.5979755559192172,-0.8073266229266483,0.5955497666525422,0.44632327471022776,0.4421881269234601,True,1.8462360539451808,9,0,0,0
AAPL,2023-09-25,3571.0,APPLE INC,0.09663378988340228,-0.37940876763406567,0.22109349942368597,0.11396294670299939,0.1614016787064838,0.2069318813178697,0.0,0.0,0.0,-1.544009226286404,-0.8198578996392102,-0.013231349617368715,-0.5273661229952971,1.7183935505930428,0.1528746553811026,0.2583850107983626,0.44617650727361413,False,-0.4073365489848591,9,0,0,0
AAPL,2023-10-02,3571.0,APPLE INC,-0.20903513309120186,-0.7109086958831903,0.6340876400589684,-0.15371384286984352,-0.12448873868910659,-0.17663537537239213,0.0,0.0,0.0,-0.7692935402652052,-0.9317978672846557,0.03015786755852501,-0.6266874933027533,-0.3302316226545291,0.02134150074079742,0.03588744531664022,0.18796584689447368,False,0.45034507221538106,9,0,0,0
